valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,longitude,latitude,year,date_mutation
56000.0,28.0,2,34000,3.879937,43.602314,2024,2024-07-03
235000.0,62.0,3,34000,3.866741,43.626741,2024,2024-07-18
151375.0,48.0,2,34070,3.860833,43.600892,2024,2024-07-02
121500.0,65.0,4,34070,3.867128,43.596109,2024,2024-07-18
210000.0,55.0,2,34000,3.86765,43.611114,2024,2024-07-05
222300.0,58.0,3,34070,3.847932,43.590029,2024,2024-07-18
375635.0,70.0,3,34000,3.865704,43.617114,2024,2024-07-04
72770.0,18.0,1,34000,3.882713,43.603659,2024,2024-07-15
115000.0,35.0,2,34070,3.850502,43.590976,2024,2024-06-28
238000.0,85.0,4,34000,3.880913,43.602804,2024,2024-07-09
246670.0,58.0,3,34070,3.852355,43.615405,2024,2024-07-22
50000.0,28.0,1,34000,3.869652,43.608039,2024,2024-07-22
120000.0,73.0,4,34080,3.834593,43.614124,2024,2024-07-09
59000.0,36.0,2,34080,3.834232,43.61513,2024,2024-07-18
261000.0,90.0,4,34090,3.859459,43.637497,2024,2024-07-22
75000.0,26.0,1,34080,3.83588,43.621424,2024,2024-07-16
112500.0,72.0,4,34080,3.836162,43.611225,2024,2024-06-28
80000.0,29.0,1,34070,3.85634,43.600679,2024,2024-07-05
70000.0,20.0,1,34070,3.839541,43.607688,2024,2024-06-26
125000.0,48.0,2,34080,3.825337,43.613277,2024,2024-07-16
119000.0,31.0,2,34070,3.842863,43.604698,2024,2024-07-15
144000.0,28.0,2,34070,3.889298,43.603195,2024,2024-07-15
253000.0,84.0,4,34070,3.843413,43.595189,2024,2024-07-12
233250.0,49.0,2,34000,3.899835,43.600555,2024,2024-07-19
390210.0,96.0,4,34000,3.897642,43.608478,2024,2024-07-16
82000.0,51.0,2,34090,3.873657,43.624511,2024,2024-07-12
209000.0,43.0,2,34000,3.905077,43.604972,2024,2024-06-28
143910.0,74.0,4,34000,3.878736,43.596726,2024,2024-06-26
320000.0,79.0,4,34070,3.888313,43.592512,2024,2024-06-28
93000.0,50.0,2,34090,3.873657,43.624511,2024,2024-07-17
201000.0,77.0,3,34070,3.870089,43.582375,2024,2024-07-17
89000.0,32.0,2,34090,3.852553,43.621567,2024,2024-07-19
135000.0,36.0,1,34000,3.906581,43.613534,2024,2024-07-09
128500.0,65.0,3,34070,3.846225,43.615092,2024,2024-07-19
217500.0,45.0,2,34000,3.902597,43.598364,2024,2024-07-16
215000.0,77.0,4,34000,3.867699,43.607486,2024,2024-07-16
176690.0,68.0,3,34000,3.871638,43.605132,2024,2024-07-16
290000.0,75.0,3,34000,3.910656,43.607407,2024,2024-06-25
85000.0,21.0,1,34000,3.883519,43.603445,2024,2024-07-19
142000.0,38.0,2,34000,3.868831,43.604087,2024,2024-07-11
160000.0,52.0,2,34090,3.887619,43.629333,2024,2024-07-19
246900.0,59.0,3,34070,3.891238,43.590278,2024,2024-06-28
299500.0,110.0,5,34070,3.854115,43.600002,2024,2024-07-17
275745.0,71.0,2,34070,3.893146,43.601071,2024,2024-07-18
228850.0,57.0,3,34000,3.889544,43.615163,2024,2024-07-17
130000.0,84.0,4,34070,3.868984,43.592641,2024,2024-06-28
227350.0,41.0,2,34000,3.902211,43.596053,2024,2024-07-15
120000.0,34.0,1,34000,3.881344,43.615628,2024,2024-07-12
84680.0,63.0,3,34070,3.836052,43.608116,2024,2024-06-26
224000.0,62.0,3,34070,3.847212,43.589924,2024,2024-07-12
100000.0,33.0,1,34000,3.887106,43.605408,2024,2024-07-02
101780.0,36.0,2,34000,3.878938,43.601675,2024,2024-06-25
350600.0,77.0,3,34000,3.879505,43.61557,2024,2024-07-24
170000.0,54.0,2,34000,3.894063,43.618911,2024,2024-07-16
58000.0,36.0,2,34070,3.867193,43.606159,2024,2024-07-19
130000.0,29.0,1,34000,3.879437,43.613369,2024,2024-07-23
41133.0,18.0,1,34070,3.856007,43.590733,2024,2024-07-03
216000.0,60.0,3,34070,3.858468,43.58007,2024,2024-07-05
243680.0,81.0,4,34070,3.891447,43.598737,2024,2024-07-08
91335.0,22.0,1,34090,3.848972,43.638516,2024,2024-07-12
145000.0,28.0,2,34000,3.895747,43.610904,2024,2024-07-19
120600.0,38.0,2,34070,3.857006,43.588056,2024,2024-07-19
118500.0,71.0,4,34070,3.872174,43.595919,2024,2024-07-08
122000.0,31.0,1,34000,3.878699,43.608604,2024,2024-07-10
140500.0,30.0,2,34000,3.907699,43.613384,2024,2024-07-05
304410.0,100.0,5,34070,3.85736,43.608531,2024,2024-07-10
261800.0,79.0,3,34080,3.831666,43.63305,2024,2024-07-26
83000.0,54.0,2,34090,3.873657,43.624511,2024,2024-07-22
183360.0,80.0,4,34070,3.85736,43.608531,2024,2024-06-17
95000.0,31.0,0,34090,3.863982,43.624471,2024,2024-07-17
75000.0,13.0,0,34000,3.879957,43.614372,2024,2024-07-17
93000.0,22.0,1,34070,3.891022,43.590893,2024,2024-07-19
160000.0,40.0,2,34000,3.875159,43.607989,2024,2024-07-22
179500.0,79.0,4,34070,3.853975,43.595259,2024,2024-07-18
265000.0,63.0,3,34000,3.869203,43.613848,2024,2024-07-24
75000.0,55.0,2,34090,3.873657,43.624511,2024,2024-07-22
191900.0,61.0,2,34000,3.891485,43.60737,2024,2024-07-22
130000.0,35.0,2,34090,3.842309,43.642114,2024,2024-07-19
240000.0,63.0,3,34000,3.881605,43.603273,2024,2024-07-19
182000.0,74.0,4,34080,3.833891,43.617122,2024,2024-07-23
59600.0,25.0,1,34080,3.851319,43.618445,2024,2024-07-03
160000.0,60.0,2,34090,3.84402,43.641391,2024,2024-07-23
129000.0,25.0,1,34000,3.88786,43.60634,2024,2024-06-28
56000.0,21.0,1,34070,3.85269,43.603029,2024,2024-07-17
114500.0,41.0,2,34090,3.856229,43.633435,2024,2024-07-03
165400.0,68.0,4,34070,3.852007,43.606634,2024,2024-07-19
180000.0,90.0,5,34070,3.857382,43.593153,2024,2024-07-12
163000.0,50.0,2,34070,3.861742,43.586065,2024,2024-07-19
244700.0,67.0,4,34000,3.889579,43.618227,2024,2024-07-16
157900.0,50.0,2,34080,3.824806,43.615382,2024,2024-07-16
175000.0,79.0,4,34080,3.819438,43.637329,2024,2024-07-22
158000.0,46.0,2,34000,3.893509,43.606468,2024,2024-07-22
99000.0,25.0,1,34090,3.849118,43.636798,2024,2024-07-04
74000.0,20.0,1,34080,3.826113,43.613047,2024,2024-07-24
330000.0,90.0,4,34000,3.868217,43.602762,2024,2024-07-18
204287.0,69.0,3,34090,3.877065,43.627714,2024,2024-07-15
160000.0,68.0,3,34080,3.835979,43.613944,2024,2024-07-25
186500.0,70.0,3,34000,3.86706,43.617116,2024,2024-07-15
440950.0,106.0,4,34000,3.889302,43.60666,2024,2024-07-23
140000.0,53.0,2,34080,3.827089,43.613959,2024,2024-07-12
209000.0,63.0,3,34080,3.841189,43.619543,2024,2024-07-12
189000.0,40.0,3,34090,3.877736,43.615963,2024,2024-07-18
250000.0,62.0,3,34000,3.894581,43.603675,2024,2024-07-23
114080.0,36.0,1,34070,3.856779,43.606864,2024,2024-07-24
160087.0,55.0,2,34080,3.829469,43.614795,2024,2024-07-29
305900.0,80.0,4,34070,3.844713,43.591314,2024,2024-07-26
33000.0,11.0,1,34000,3.874046,43.608469,2024,2024-07-24
113050.0,27.0,1,34000,3.876257,43.605616,2024,2024-07-22
169000.0,41.0,2,34000,3.864367,43.610815,2024,2024-07-26
65250.0,20.0,1,34090,3.854352,43.622296,2024,2024-07-29
257813.08,68.0,1,34090,3.844825,43.632247,2024,2024-07-23
119260.0,68.0,4,34070,3.885032,43.591232,2024,2024-07-10
175000.0,46.0,2,34000,3.910656,43.607407,2024,2024-07-26
87000.0,18.0,1,34070,3.857794,43.612319,2024,2024-07-23
608000.0,118.0,4,34000,3.876156,43.603432,2024,2024-07-29
131900.0,43.0,2,34000,3.869984,43.602866,2024,2024-07-16
206000.0,39.0,1,34000,3.884157,43.619455,2024,2024-07-31
127000.0,28.0,2,34090,3.86909,43.628526,2024,2024-07-22
295000.0,98.0,4,34080,3.835626,43.630116,2024,2024-07-18
195000.0,41.0,2,34000,3.910818,43.60635,2024,2024-07-10
231000.0,51.0,2,34090,3.884197,43.622191,2024,2024-07-18
124230.0,32.0,1,34070,3.862383,43.588723,2024,2024-07-30
228050.0,45.0,2,34000,3.905319,43.599186,2024,2024-07-19
72000.0,24.0,1,34070,3.834146,43.608785,2024,2024-07-26
287070.0,83.0,3,34000,3.868025,43.604312,2024,2024-07-22
95000.0,23.0,1,34000,3.866741,43.626741,2024,2024-07-19
82460.0,18.0,1,34090,3.856655,43.631871,2024,2024-07-19
101000.0,28.0,2,34000,3.867305,43.60917,2024,2024-07-09
30000.0,23.0,1,34000,3.873789,43.609816,2024,2024-07-26
154000.0,40.0,2,34080,3.82766,43.635919,2024,2024-07-12
234650.0,42.0,2,34000,3.872299,43.608977,2024,2024-07-31
88376.36,22.0,1,34090,3.854352,43.622296,2024,2024-07-25
220000.0,68.0,3,34080,3.844554,43.61491,2024,2024-07-03
90000.0,20.0,1,34000,3.896269,43.605244,2024,2024-07-29
132000.0,42.0,2,34070,3.853732,43.615661,2024,2024-07-30
204000.0,43.0,2,34000,3.875448,43.608955,2024,2024-07-23
136500.0,48.0,2,34070,3.85352,43.587716,2024,2024-07-23
105450.0,25.0,1,34090,3.875506,43.626918,2024,2024-07-18
85200.0,27.0,1,34070,3.889766,43.594677,2024,2024-07-31
131772.0,72.0,3,34070,3.832739,43.598198,2024,2024-07-05
80000.0,25.0,2,34000,3.87509,43.612915,2024,2024-07-12
95347.86,28.0,1,34070,3.891022,43.590893,2024,2024-07-26
78000.0,17.0,1,34000,3.867305,43.60917,2024,2024-07-24
76000.0,25.0,1,34000,3.875904,43.609657,2024,2024-07-15
88000.0,18.0,1,34080,3.8436,43.635123,2024,2024-07-25
292500.0,86.0,4,34090,3.872421,43.637625,2024,2024-07-12
233240.0,69.0,3,34090,3.871312,43.629774,2024,2024-07-25
84500.0,18.0,1,34090,3.856655,43.631871,2024,2024-08-01
162000.0,50.0,2,34070,3.888444,43.599975,2024,2024-07-26
93400.0,44.0,2,34000,3.869103,43.607307,2024,2024-07-25
210275.0,47.0,2,34000,3.897826,43.606536,2024,2024-07-26
35000.0,9.0,1,34000,3.873135,43.609953,2024,2024-07-24
147000.0,28.0,1,34000,3.8758,43.609554,2024,2024-07-15
370000.0,93.0,4,34000,3.868676,43.607124,2024,2024-07-31
80000.0,20.0,1,34070,3.858697,43.612939,2024,2024-07-18
326105.0,70.0,3,34070,3.897883,43.596443,2024,2024-07-24
129500.0,42.0,2,34090,3.859971,43.641182,2024,2024-07-29
157000.0,45.0,2,34000,3.879259,43.613841,2024,2024-07-26
120000.0,43.0,2,34070,3.844998,43.595063,2024,2024-08-02
126500.0,66.0,4,34070,3.875352,43.594452,2024,2024-07-24
105000.0,40.0,1,34080,3.844786,43.614147,2024,2024-07-24
116550.0,69.0,3,34000,3.906949,43.610835,2024,2024-07-24
178500.0,64.0,3,34070,3.865073,43.59448,2024,2024-07-29
230000.0,64.0,3,34000,3.907872,43.609407,2024,2024-07-29
354000.0,83.0,3,34000,3.908059,43.607515,2024,2024-07-24
98000.0,32.0,1,34080,3.847504,43.62381,2024,2024-08-02
44150.0,31.0,1,34000,3.884908,43.609836,2024,2024-07-16
242240.0,84.0,4,34070,3.85573,43.611371,2024,2024-08-02
330000.0,95.0,4,34070,3.842863,43.604698,2024,2024-07-19
210000.0,65.0,3,34090,3.864609,43.618872,2024,2024-07-25
149000.0,38.0,1,34000,3.891485,43.60737,2024,2024-07-15
199000.0,33.0,1,34000,3.902597,43.598364,2024,2024-07-24
212650.0,74.0,4,34000,3.89211,43.604068,2024,2024-07-16
225720.0,52.0,2,34000,3.873603,43.602929,2024,2024-07-29
225000.0,67.0,4,34000,3.860218,43.614319,2024,2024-07-19
335000.0,78.0,3,34070,3.866121,43.597835,2024,2024-07-29
78500.0,24.0,1,34080,3.837587,43.624674,2024,2024-07-24
85000.0,20.0,1,34090,3.872486,43.62869,2024,2024-07-24
152000.0,48.0,2,34080,3.825337,43.613277,2024,2024-07-09
105000.0,34.0,2,34000,3.89571,43.60574,2024,2024-07-08
50600.0,20.0,1,34090,3.854352,43.622296,2024,2024-07-29
214000.0,75.0,4,34070,3.852856,43.587074,2024,2024-07-17
144000.0,30.0,1,34000,3.875515,43.614148,2024,2024-07-18
123900.0,29.0,1,34000,3.874783,43.609857,2024,2024-07-11
287720.0,93.0,4,34070,3.849169,43.590632,2024,2024-07-12
280000.0,100.0,3,34000,3.873601,43.608962,2024,2024-07-25
63000.0,19.0,1,34070,3.857794,43.612319,2024,2024-07-25
233000.0,82.0,4,34000,3.881918,43.607734,2024,2024-08-02
265000.0,63.0,3,34070,3.867211,43.601296,2024,2024-07-30
103010.0,55.0,3,34070,3.886364,43.590361,2024,2024-08-07
76000.0,33.0,1,34080,3.833415,43.612158,2024,2024-07-24
90000.0,67.0,4,34070,3.883988,43.591519,2024,2024-07-25
195000.0,57.0,2,34000,3.910656,43.607407,2024,2024-07-31
117470.0,37.0,2,34000,3.872778,43.605181,2024,2024-07-26
180000.0,41.0,2,34090,3.86319,43.62079,2024,2024-07-29
100000.0,57.0,3,34070,3.867021,43.595401,2024,2024-06-13
155000.0,68.0,3,34070,3.853021,43.606727,2024,2024-07-16
125500.0,58.0,3,34070,3.8555,43.605346,2024,2024-07-17
260000.0,63.0,3,34000,3.874981,43.606247,2024,2024-07-31
344000.0,85.0,4,34070,3.854115,43.600002,2024,2024-08-05
168200.0,42.0,2,34000,3.887901,43.627569,2024,2024-07-09
230000.0,83.0,4,34070,3.851277,43.58873,2024,2024-08-02
153000.0,67.0,4,34070,3.885921,43.601354,2024,2024-08-06
64000.0,25.0,2,34090,3.877472,43.614973,2024,2024-07-24
286760.0,65.0,4,34000,3.879491,43.602844,2024,2024-07-23
232700.0,53.0,2,34000,3.904154,43.601647,2024,2024-08-02
191500.0,47.0,2,34000,3.876031,43.611686,2024,2024-08-05
71711.0,18.0,1,34000,3.879621,43.600789,2024,2024-07-16
190000.0,70.0,3,34000,3.87405,43.609177,2024,2024-08-01
200000.0,74.0,3,34070,3.872022,43.588971,2024,2024-07-29
50000.0,19.0,1,34070,3.866027,43.598852,2024,2024-07-12
236000.0,74.0,4,34070,3.852788,43.589228,2024,2024-08-02
143030.0,41.0,2,34070,3.86008,43.582786,2024,2024-07-26
65000.0,19.0,1,34070,3.863443,43.60871,2024,2024-07-10
73000.0,28.0,1,34070,3.834406,43.610006,2024,2024-07-18
201050.0,61.0,3,34070,3.830582,43.606811,2024,2024-07-18
215000.0,79.0,3,34070,3.86604,43.596752,2024,2024-07-18
209000.0,69.0,3,34070,3.860815,43.59335,2024,2024-07-30
160435.0,47.0,2,34070,3.852781,43.591173,2024,2024-07-25
67000.0,20.0,1,34000,3.874107,43.59996,2024,2024-08-07
98000.0,22.0,1,34000,3.877278,43.613315,2024,2024-07-25
115000.0,26.0,1,34000,3.876053,43.607839,2024,2024-07-18
74000.0,20.0,1,34080,3.832006,43.620973,2024,2024-07-26
225931.0,65.0,3,34000,3.870932,43.600901,2024,2024-07-17
115000.0,36.0,1,34070,3.900349,43.594578,2024,2024-07-25
145500.0,40.0,2,34000,3.873729,43.60872,2024,2024-08-01
282100.0,68.0,3,34000,3.898536,43.602076,2024,2024-07-31
180000.0,63.0,2,34000,3.897937,43.616795,2024,2024-08-07
152000.0,45.0,2,34000,3.896884,43.616162,2024,2024-07-31
147000.0,38.0,2,34070,3.858043,43.590199,2024,2024-08-02
342000.0,175.0,4,34090,3.87288,43.622235,2024,2024-07-04
430000.0,93.0,4,34000,3.8903,43.606151,2024,2024-08-05
90000.0,24.0,1,34090,3.84562,43.627769,2024,2024-08-07
97000.0,29.0,1,34090,3.856655,43.639738,2024,2024-08-02
48500.0,29.0,1,34070,3.876339,43.581538,2024,2024-07-30
115000.0,26.0,1,34000,3.897641,43.601983,2024,2024-07-29
122120.0,35.0,2,34000,3.876858,43.615052,2024,2024-07-19
110000.0,42.0,2,34070,3.856644,43.59141,2024,2024-07-30
120000.0,33.0,1,34090,3.846267,43.632539,2024,2024-08-05
113000.0,27.0,1,34000,3.878642,43.613439,2024,2024-08-02
97000.0,29.0,1,34070,3.862978,43.617611,2024,2024-07-29
280000.0,84.0,4,34070,3.854115,43.600002,2024,2024-08-02
244000.0,88.0,4,34070,3.87236,43.598225,2024,2024-08-02
99000.0,32.0,1,34090,3.852553,43.621567,2024,2024-07-30
193760.0,66.0,3,34090,3.875671,43.628496,2024,2024-07-26
149285.0,61.0,3,34070,3.868967,43.59327,2024,2024-07-25
88850.0,20.0,1,34000,3.887768,43.620938,2024,2024-07-25
112000.0,40.0,2,34080,3.847297,43.621955,2024,2024-08-07
218500.0,80.0,4,34070,3.87236,43.598225,2024,2024-08-07
248350.0,46.0,2,34000,3.87067,43.603209,2024,2024-08-09
76600.0,25.0,1,34000,3.874063,43.600755,2024,2024-08-02
175000.0,66.0,3,34070,3.838372,43.604367,2024,2024-07-17
360500.0,108.0,4,34070,3.891447,43.598737,2024,2024-07-31
680000.0,153.0,4,34000,3.89807,43.600095,2024,2024-08-05
110500.0,23.0,1,34000,3.897596,43.602334,2024,2024-08-07
246850.0,72.0,3,34000,3.869124,43.605132,2024,2024-08-07
117000.0,27.0,1,34000,3.888902,43.605144,2024,2024-08-06
53500.0,16.0,1,34000,3.878199,43.611111,2024,2024-08-09
231800.0,53.0,3,34070,3.882953,43.605167,2024,2024-08-05
299000.0,62.0,3,34070,3.855108,43.602528,2024,2024-08-01
97735.0,68.0,4,34080,3.844554,43.61491,2024,2024-07-19
378000.0,98.0,3,34000,3.873601,43.608962,2024,2024-07-17
265000.0,79.0,4,34080,3.846235,43.622413,2024,2024-08-07
173617.23,35.0,2,34090,3.863205,43.61902,2024,2024-07-31
78940.0,20.0,1,34000,3.879278,43.60084,2024,2024-07-30
174850.0,59.0,3,34070,3.879735,43.595049,2024,2024-07-23
224000.0,45.0,2,34000,3.900839,43.59718,2024,2024-07-31
200000.0,90.0,5,34070,3.88077,43.596746,2024,2024-08-05
120000.0,41.0,2,34000,3.869124,43.605132,2024,2024-07-31
220800.0,60.0,1,34000,3.894399,43.619497,2024,2024-07-31
162000.0,99.0,4,34000,3.884323,43.601563,2024,2024-07-22
243500.0,86.0,4,34080,3.834267,43.631002,2024,2024-08-01
169500.0,58.0,2,34090,3.861775,43.628571,2024,2024-08-07
308000.0,72.0,3,34090,3.878395,43.61887,2024,2024-07-30
175000.0,40.0,2,34090,3.861793,43.628304,2024,2024-08-09
262500.0,70.0,3,34070,3.856707,43.580128,2024,2024-07-23
153000.0,79.0,4,34070,3.864628,43.594644,2024,2024-08-07
129000.0,46.0,2,34090,3.873657,43.624511,2024,2024-08-07
304000.0,73.0,4,34000,3.883338,43.6036,2024,2024-07-30
157000.0,68.0,3,34070,3.854115,43.600002,2024,2024-07-31
106950.0,24.0,2,34000,3.878957,43.61308,2024,2024-07-31
241000.0,53.0,3,34070,3.882953,43.605167,2024,2024-08-13
216400.0,45.0,2,34070,3.893321,43.603238,2024,2024-07-23
255800.0,69.0,3,34070,3.851538,43.611694,2024,2024-08-08
290000.0,70.0,3,34070,3.894357,43.601897,2024,2024-08-19
307000.0,58.0,3,34070,3.9103,43.602999,2024,2024-08-19
171500.0,79.0,4,34070,3.864628,43.594644,2024,2024-08-02
250000.0,77.0,4,34070,3.849215,43.590171,2024,2024-08-14
88421.0,50.0,3,34070,3.862326,43.607878,2024,2024-08-12
207400.0,70.0,3,34080,3.838117,43.624314,2024,2024-08-16
88900.0,22.0,1,34000,3.875533,43.613203,2024,2024-08-12
86225.0,45.0,2,34000,3.877684,43.613056,2024,2024-08-21
107000.0,25.0,1,34000,3.867021,43.609952,2024,2024-08-09
527000.0,109.0,4,34000,3.897996,43.603349,2024,2024-07-30
67100.0,16.0,1,34070,3.862978,43.617611,2024,2024-08-21
95000.0,21.0,1,34000,3.87014,43.604978,2024,2024-08-13
176965.0,32.0,2,34000,3.876894,43.612555,2024,2024-08-20
208000.0,66.0,3,34080,3.841189,43.619543,2024,2024-08-02
465000.0,91.0,3,34000,3.875515,43.614148,2024,2024-08-06
112000.0,50.0,2,34070,3.868984,43.592641,2024,2024-07-29
237650.0,77.0,3,34070,3.854115,43.600002,2024,2024-08-05
87600.0,18.0,1,34090,3.856655,43.631871,2024,2024-08-08
134080.0,37.0,1,34000,3.873465,43.604768,2024,2024-08-08
233450.0,52.0,3,34070,3.839562,43.597492,2024,2024-08-08
155000.0,50.0,2,34070,3.852744,43.615846,2024,2024-08-12
135000.0,36.0,2,34000,3.897996,43.603349,2024,2024-08-02
146000.0,35.0,2,34090,3.891509,43.628156,2024,2024-07-31
173400.0,66.0,3,34070,3.841297,43.604181,2024,2024-08-20
153000.0,80.0,5,34070,3.883533,43.592737,2024,2024-08-07
109050.0,32.0,2,34080,3.835291,43.618361,2024,2024-08-14
198200.0,62.0,3,34070,3.83734,43.596008,2024,2024-08-08
60000.0,18.0,1,34090,3.853449,43.624567,2024,2024-08-02
118500.0,30.0,1,34000,3.87704,43.605517,2024,2024-08-05
118000.0,42.0,2,34080,3.826704,43.613257,2024,2024-08-01
141550.0,34.0,2,34090,3.856743,43.637945,2024,2024-08-14
235000.0,87.0,4,34000,3.881918,43.607734,2024,2024-07-31
75000.0,25.0,2,34000,3.877869,43.61052,2024,2024-08-08
110000.0,18.0,1,34090,3.878544,43.62876,2024,2024-08-14
117000.0,33.0,1,34070,3.861742,43.586065,2024,2024-08-05
230000.0,40.0,2,34000,3.877869,43.61052,2024,2024-08-14
83000.0,18.0,1,34090,3.856655,43.631871,2024,2024-08-14
296500.0,55.0,3,34000,3.901953,43.607207,2024,2024-07-30
241420.0,54.0,3,34000,3.899455,43.600824,2024,2024-08-22
87260.0,33.0,2,34090,3.844825,43.632247,2024,2024-06-25
291600.0,86.0,4,34080,3.841189,43.619543,2024,2024-08-14
60000.0,32.0,2,34080,3.835291,43.618361,2024,2024-08-07
94850.0,41.0,2,34070,3.853884,43.605976,2024,2024-08-05
280000.0,91.0,4,34070,3.851241,43.616024,2024,2024-08-07
88000.0,23.0,1,34090,3.851994,43.624065,2024,2024-08-08
114000.0,39.0,2,34090,3.871045,43.628643,2024,2024-08-05
169900.0,61.0,3,34070,3.868421,43.594405,2024,2024-08-02
226000.0,56.0,3,34090,3.842724,43.642473,2024,2024-08-08
176000.0,42.0,2,34000,3.910937,43.605336,2024,2024-08-06
143780.0,44.0,2,34080,3.832483,43.615372,2024,2024-08-02
127650.0,28.0,2,34000,3.877422,43.613415,2024,2024-07-30
270000.0,59.0,3,34090,3.872937,43.632224,2024,2024-08-12
476550.0,100.0,3,34000,3.907961,43.607285,2024,2024-08-09
125000.0,58.0,2,34090,3.840836,43.627719,2024,2024-08-21
90000.0,20.0,1,34080,3.8436,43.635123,2024,2024-08-09
124000.0,31.0,2,34000,3.895137,43.600662,2024,2024-08-08
44000.0,17.0,1,34080,3.837947,43.613467,2024,2024-08-08
152460.0,49.0,2,34070,3.860833,43.600892,2024,2024-08-13
230000.0,98.0,3,34000,3.880291,43.603508,2024,2024-08-26
135000.0,34.0,1,34090,3.865709,43.622756,2024,2024-07-26
266860.0,81.0,4,34070,3.891447,43.598737,2024,2024-07-29
98000.0,22.0,1,34090,3.869697,43.626179,2024,2024-08-05
165000.0,77.0,4,34070,3.874633,43.591677,2024,2024-08-09
115500.0,55.0,3,34070,3.871134,43.597027,2024,2024-08-05
164200.0,78.0,4,34070,3.858589,43.604739,2024,2024-08-14
254000.0,91.0,4,34070,3.854115,43.600002,2024,2024-07-31
150100.0,43.0,2,34070,3.859954,43.607871,2024,2024-08-06
147480.0,78.0,4,34070,3.886911,43.593676,2024,2024-08-23
200000.0,62.0,4,34000,3.877257,43.610503,2024,2024-08-01
198000.0,94.0,5,34070,3.862576,43.60379,2024,2024-08-23
110000.0,41.0,2,34070,3.864364,43.597896,2024,2024-08-27
78000.0,51.0,3,34070,3.887651,43.598587,2024,2024-07-30
100970.0,22.0,1,34000,3.875396,43.60719,2024,2024-08-20
115401.7,47.0,2,34070,3.885032,43.591232,2024,2024-08-13
59500.0,20.0,1,34000,3.887367,43.603241,2024,2024-08-22
155000.0,45.0,2,34070,3.854115,43.600002,2024,2024-08-12
144150.0,42.0,2,34090,3.838637,43.640729,2024,2024-08-06
355760.0,66.0,3,34000,3.901953,43.607207,2024,2024-08-19
195410.0,80.0,4,34080,3.835473,43.620775,2024,2024-08-19
285260.0,90.0,4,34070,3.850308,43.589542,2024,2024-08-09
200000.0,65.0,3,34000,3.891835,43.606565,2024,2024-08-06
460000.0,94.0,4,34000,3.863465,43.610195,2024,2024-08-06
355034.03,65.0,3,34000,3.903563,43.599184,2024,2024-08-23
191500.0,56.0,3,34070,3.838372,43.604367,2024,2024-07-29
341060.0,78.0,4,34000,3.902657,43.597912,2024,2024-08-20
345000.0,86.0,4,34000,3.899455,43.600824,2024,2024-08-20
165000.0,40.0,3,34070,3.885208,43.600898,2024,2024-08-22
447990.0,98.0,3,34000,3.876294,43.612238,2024,2024-08-19
90000.0,30.0,1,34090,3.845294,43.628354,2024,2024-08-13
208500.0,49.0,2,34000,3.875506,43.613136,2024,2024-08-01
158000.0,79.0,5,34070,3.875352,43.594452,2024,2024-08-01
154000.0,76.0,3,34080,3.824806,43.615382,2024,2024-08-26
144000.0,80.0,3,34070,3.872453,43.594416,2024,2024-07-31
167950.0,46.0,2,34000,3.893083,43.609122,2024,2024-07-08
120000.0,65.0,4,34090,3.864609,43.618872,2024,2024-08-28
164000.0,36.0,2,34090,3.87339,43.63055,2024,2024-08-05
205000.0,86.0,4,34070,3.838662,43.607895,2024,2024-08-20
158050.0,48.0,3,34070,3.862326,43.607878,2024,2024-08-08
95000.0,18.0,1,34090,3.856655,43.631871,2024,2024-08-21
105000.0,28.0,1,34090,3.878987,43.622238,2024,2024-08-20
233000.0,74.0,3,34000,3.886762,43.6266,2024,2024-08-27
220180.0,81.0,4,34090,3.864915,43.623321,2024,2024-08-12
364100.0,81.0,4,34000,3.90354,43.59873,2024,2024-08-22
115000.0,25.0,2,34070,3.893724,43.602181,2024,2024-08-27
142000.0,49.0,2,34080,3.837587,43.624674,2024,2024-08-27
169130.0,39.0,2,34090,3.872118,43.619206,2024,2024-07-31
129750.0,26.0,1,34000,3.885853,43.606513,2024,2024-08-27
318300.0,85.0,3,34070,3.86226,43.583993,2024,2024-08-09
192131.0,49.0,2,34000,3.897641,43.601983,2024,2024-07-31
137500.0,35.0,1,34070,3.860815,43.59335,2024,2024-08-29
63300.0,51.0,2,34070,3.858589,43.604739,2024,2024-08-23
137600.0,35.0,2,34000,3.875151,43.610259,2024,2024-08-23
410000.0,112.0,3,34000,3.879811,43.607536,2024,2024-08-26
150000.0,43.0,2,34070,3.873106,43.597041,2024,2024-08-29
277000.0,91.0,3,34000,3.878412,43.606764,2024,2024-08-06
120000.0,57.0,2,34080,3.841634,43.61433,2024,2024-07-25
188880.0,43.0,2,34070,3.85876,43.581164,2024,2024-08-06
123460.0,45.0,2,34090,3.846838,43.62966,2024,2024-08-09
210000.0,66.0,3,34000,3.885867,43.60314,2024,2024-08-26
111150.0,24.0,1,34000,3.879599,43.601765,2024,2024-08-12
108000.0,21.0,1,34000,3.888902,43.605144,2024,2024-08-27
100000.0,82.0,4,34080,3.81896,43.633792,2024,2024-08-07
91200.0,30.0,1,34090,3.845294,43.628354,2024,2024-08-21
163000.0,67.0,4,34070,3.885921,43.601354,2024,2024-08-27
288780.0,71.0,3,34000,3.893509,43.606468,2024,2024-08-20
198150.0,68.0,4,34070,3.889884,43.595585,2024,2024-08-19
