id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2023-447252,2023-06-09,000001,Vente,215500,412,,AV DU MONDIAL DE RUGBY 2007,8262,34070,34172,Montpellier,34,,,34172000PB0136,,,112,,64,71.95,,,,,,,2,2,Appartement,75,3,,,,,,3.851793,43.588202
2023-447252,2023-06-09,000001,Vente,215500,412,,AV DU MONDIAL DE RUGBY 2007,8262,34070,34172,Montpellier,34,,,34172000PB0136,,,112,,64,71.95,,,,,,,2,3,Dépendance,,0,,,,,,3.851793,43.588202
2023-447271,2023-06-21,000001,Vente,58850,1579,,RTE DE MENDE,3700,34090,34172,Montpellier,34,,,34172000AS0306,,,184,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,14,0,,,,,,3.867243,43.63566
2023-447272,2023-06-27,000001,Vente,150000,33,,RUE DES AVANT MONTS,0436,34080,34172,Montpellier,34,,,34172000MS0256,,,24,,,,,,,,,,1,2,Appartement,75,4,,,,,,3.841541,43.621563
2023-447272,2023-06-27,000001,Vente,150000,33,,RUE DES AVANT MONTS,0436,34080,34172,Montpellier,34,,,34172000MS0256,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841541,43.621563
2023-447276,2023-06-29,000001,Vente,58260,164,,RUE DES EUCALYPTUS,2091,34090,34172,Montpellier,34,,,34172000MT0032,,,62,18.15,,,,,,,,,1,2,Appartement,18,1,,,,,,3.852657,43.623307
2023-447276,2023-06-29,000001,Vente,58260,164,,RUE DES EUCALYPTUS,2091,34090,34172,Montpellier,34,,,34172000MT0032,,,140,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.852657,43.623307
2023-447277,2023-02-22,000001,Vente,155000,20,,BD LOUIS BLANC,3320,34000,34172,Montpellier,34,,,34172000HO0085,,,16,48.84,,,,,,,,,1,3,Dépendance,,0,,,,,,3.880336,43.614033
2023-447277,2023-02-22,000001,Vente,155000,20,,BD LOUIS BLANC,3320,34000,34172,Montpellier,34,,,34172000HO0085,,,16,48.84,,,,,,,,,1,2,Appartement,42,2,,,,,,3.880336,43.614033
2023-447278,2023-06-01,000001,Vente,120000,17,,RUE BOURRELY,0805,34000,34172,Montpellier,34,,,34172000HW0527,,,4,,,,,,,,,,1,2,Appartement,35,2,,,,,,3.868091,43.603489
2023-447286,2023-06-20,000001,Vente en l'état futur d'achèvement,344200,51,T,BD ERNEST RENAN,2035,34000,34172,Montpellier,34,,,34172000CL0423,,,66,,,,,,,,,,1,,,,,,,,,,3.891898,43.617331
2023-447286,2023-06-20,000001,Vente en l'état futur d'achèvement,344200,51,T,BD ERNEST RENAN,2035,34000,34172,Montpellier,34,,,34172000CL0423,,,43,,,,,,,,,,1,,,,,,,,,,3.891898,43.617331
2023-447290,2023-06-21,000001,Vente,255000,60,B,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0175,,,202,,217,,,,,,,,2,3,Dépendance,,0,,,,,,3.886274,43.622247
2023-447290,2023-06-21,000001,Vente,255000,60,B,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0175,,,114,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.886274,43.622247
2023-447290,2023-06-21,000001,Vente,255000,60,B,AV DE CASTELNAU,1085,34090,34172,Montpellier,34,,,34172000CE0175,,,202,,217,,,,,,,,2,2,Appartement,87,2,,,,,,3.886274,43.622247
2023-447291,2023-06-21,000001,Vente,248850,183,,RUE CLAUDE BROUSSON,1394,34000,34172,Montpellier,34,,,34172000CR0274,,,134,,151,68.56,,,,,,,2,2,Appartement,69,3,,,,,,3.9008,43.617566
2023-447291,2023-06-21,000001,Vente,248850,183,,RUE CLAUDE BROUSSON,1394,34000,34172,Montpellier,34,,,34172000CR0274,,,350,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.9008,43.617566
2023-447291,2023-06-21,000001,Vente,248850,183,,RUE CLAUDE BROUSSON,1394,34000,34172,Montpellier,34,,,34172000CR0274,,,134,,151,68.56,,,,,,,2,3,Dépendance,,0,,,,,,3.9008,43.617566
2023-447291,2023-06-21,000001,Vente,248850,183,,RUE CLAUDE BROUSSON,1394,34000,34172,Montpellier,34,,,34172000CR0274,,,134,,151,68.56,,,,,,,2,3,Dépendance,,0,,,,,,3.9008,43.617566
2023-447294,2023-06-14,000001,Vente,147000,258,,RUE DE LA MADELEINE,3373,34070,34172,Montpellier,34,,,34172000EK0300,,,160,49.4,57,,,,,,,,2,2,Appartement,47,2,,,,,,3.86008,43.582786
2023-447294,2023-06-14,000001,Vente,147000,258,,RUE DE LA MADELEINE,3373,34070,34172,Montpellier,34,,,34172000EK0300,,,160,49.4,57,,,,,,,,2,3,Dépendance,,0,,,,,,3.86008,43.582786
2023-447295,2023-06-20,000001,Vente,143000,16,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0223,,,20,46.97,21,,22,,,,,,3,3,Dépendance,,0,,,,,,3.88252,43.608128
2023-447295,2023-06-20,000001,Vente,143000,16,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0223,,,20,46.97,21,,22,,,,,,3,3,Dépendance,,0,,,,,,3.88252,43.608128
2023-447295,2023-06-20,000001,Vente,143000,16,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0223,,,20,46.97,21,,22,,,,,,3,2,Appartement,51,2,,,,,,3.88252,43.608128
2023-447302,2023-06-20,000001,Vente,150000,71,,ALL DE SIDON,8088,34090,34172,Montpellier,34,,,34172000BO0388,,,118,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.882154,43.624863
2023-447302,2023-06-20,000001,Vente,150000,71,,ALL DE SIDON,8088,34090,34172,Montpellier,34,,,34172000BO0388,,,139,42.1,,,,,,,,,1,2,Appartement,43,2,,,,,,3.882154,43.624863
2023-447304,2023-06-20,000001,Vente,35000,1,,PL CHRISTOPHE COLOMB,1322,34000,34172,Montpellier,34,,,34172000SA0236,,,295,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.898142,43.605826
2023-447306,2023-05-30,000001,Vente,195914,59,,RUE ARNAULT PEYRE,0342,34080,34172,Montpellier,34,,,34172000LY0047,,,440,101.43,,,,,,,,,1,2,Appartement,99,5,,,,,,3.818822,43.640044
2023-447306,2023-05-30,000001,Vente,195914,59,,RUE ARNAULT PEYRE,0342,34080,34172,Montpellier,34,,,34172000LY0047,,,438,101.81,,,,,,,,,1,2,Appartement,99,5,,,,,,3.818822,43.640044
2023-447306,2023-05-30,000001,Vente,195914,59,,RUE ARNAULT PEYRE,0342,34080,34172,Montpellier,34,,,34172000LY0047,,,438,101.81,,,,,,,,,1,3,Dépendance,,0,,,,,,3.818822,43.640044
2023-447306,2023-05-30,000001,Vente,195914,59,,RUE ARNAULT PEYRE,0342,34080,34172,Montpellier,34,,,34172000LY0047,,,438,101.81,,,,,,,,,1,3,Dépendance,,0,,,,,,3.818822,43.640044
2023-447306,2023-05-30,000001,Vente,195914,59,,RUE ARNAULT PEYRE,0342,34080,34172,Montpellier,34,,,34172000LY0047,,,440,101.43,,,,,,,,,1,3,Dépendance,,0,,,,,,3.818822,43.640044
2023-447307,2023-06-22,000001,Vente,84000,42,,RUE DU TOURNOI DES SIX NATIONS,3939,34070,34172,Montpellier,34,,,34172000PA0106,,,10,,84,,,,,,,,2,3,Dépendance,,0,,,,,,3.852856,43.587074
2023-447307,2023-06-22,000001,Vente,84000,42,,RUE DU TOURNOI DES SIX NATIONS,3939,34070,34172,Montpellier,34,,,34172000PA0106,,,10,,84,,,,,,,,2,2,Appartement,20,1,,,,,,3.852856,43.587074
2023-447309,2023-06-22,000001,Vente,74050,3,,CRS GAMBETTA,2460,34000,34172,Montpellier,34,,,34172000HW0244,,,18,,19,15.22,,,,,,,2,2,Appartement,26,1,,,,,,3.874057,43.605132
2023-447309,2023-06-22,000001,Vente,74050,3,,CRS GAMBETTA,2460,34000,34172,Montpellier,34,,,34172000HW0244,,,18,,19,15.22,,,,,,,2,3,Dépendance,,0,,,,,,3.874057,43.605132
2023-447311,2023-06-19,000001,Vente,162900,111,,RUE FRANCIS LOPEZ,6104,34090,34172,Montpellier,34,,,34172000TE0173,,,1007,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.838533,43.636989
2023-447311,2023-06-19,000001,Vente,162900,111,,RUE FRANCIS LOPEZ,6104,34090,34172,Montpellier,34,,,34172000TE0173,,,1107,,,,,,,,,,1,2,Appartement,46,2,,,,,,3.838533,43.636989
2023-447312,2023-06-12,000001,Vente,199700,20,,RTE DE LAVERUNE,3200,34070,34172,Montpellier,34,,,34172000IV0142,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.856424,43.60366
2023-447312,2023-06-12,000001,Vente,199700,20,,RTE DE LAVERUNE,3200,34070,34172,Montpellier,34,,,34172000IV0142,,,41,,,,,,,,,,1,2,Appartement,67,3,,,,,,3.856424,43.60366
2023-447323,2023-06-22,000001,Vente en l'état futur d'achèvement,341000,20,,RUE JACQUES BOUNIN,2893,34070,34172,Montpellier,34,,,34172000EN0571,,,22,,,,,,,,,,1,,,,,,,,,,3.860179,43.592878
2023-447323,2023-06-22,000001,Vente en l'état futur d'achèvement,341000,20,,RUE JACQUES BOUNIN,2893,34070,34172,Montpellier,34,,,34172000EN0571,,,65,,,,,,,,,,1,,,,,,,,,,3.860179,43.592878
2023-447325,2023-06-13,000001,Vente,11600,265,,RUE JOSEPH SEBASTIEN PONS,3058,34070,34172,Montpellier,34,,,34172000OK0068,,,159,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.876339,43.581538
2023-447326,2023-06-21,000001,Vente,11000,27,,RUE ERNEST MICHEL,2030,34000,34172,Montpellier,34,,,34172000ET0515,,,44,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.87397,43.600423
2023-447329,2023-05-31,000001,Vente,100000,63,,RTE DE LAVERUNE,3200,34070,34172,Montpellier,34,,,34172000IK0063,,,347,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.854287,43.601316
2023-447329,2023-05-31,000001,Vente,100000,63,,RTE DE LAVERUNE,3200,34070,34172,Montpellier,34,,,34172000IK0063,,,183,,193,,,,,,,,2,2,Appartement,80,4,,,,,,3.854287,43.601316
2023-447329,2023-05-31,000001,Vente,100000,63,,RTE DE LAVERUNE,3200,34070,34172,Montpellier,34,,,34172000IK0063,,,183,,193,,,,,,,,2,3,Dépendance,,0,,,,,,3.854287,43.601316
2023-447330,2023-06-27,000001,Vente,17000,245,,AV MARIE DE MONTPELLIER,6049,34000,34172,Montpellier,34,,,34172000SB0088,,,61,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.898506,43.600792
2023-447331,2023-06-16,000001,Vente,277400,99,,RUE SALVADOR DALI,5261,34090,34172,Montpellier,34,,,34172000BL0265,,,148,,,,,,,,,,1,2,Appartement,66,3,,,,,,3.882652,43.631313
2023-447331,2023-06-16,000001,Vente,277400,73,,RUE SALVADOR DALI,5261,34090,34172,Montpellier,34,,,34172000BL0265,,,196,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.882652,43.631313
2023-447334,2023-06-06,000001,Vente,151000,2800,,AV DES MOULINS,3885,34080,34172,Montpellier,34,,,34172000KZ0005,,,116,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.831137,43.618123
2023-447334,2023-06-06,000001,Vente,151000,2800,,AV DES MOULINS,3885,34080,34172,Montpellier,34,,,34172000KZ0005,,,84,54.88,89,,,,,,,,2,2,Appartement,75,3,,,,,,3.831137,43.618123
2023-447343,2023-06-02,000001,Vente,270000,441,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,1667,71.06,1718,,,,,,,,2,3,Dépendance,,0,,,,,,3.873657,43.624511
2023-447343,2023-06-02,000001,Vente,270000,441,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,1667,71.06,1718,,,,,,,,2,3,Dépendance,,0,,,,,,3.873657,43.624511
2023-447343,2023-06-02,000001,Vente,270000,441,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,1667,71.06,1718,,,,,,,,2,2,Appartement,68,3,,,,,,3.873657,43.624511
2023-447343,2023-06-02,000001,Vente,270000,441,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,2003,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873657,43.624511
2023-447344,2023-06-21,000001,Vente,228000,1,,RUE DU JARDIN DURAND,2935,34000,34172,Montpellier,34,,,34172000KL0044,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.866529,43.612902
2023-447344,2023-06-21,000001,Vente,228000,1,,RUE DU JARDIN DURAND,2935,34000,34172,Montpellier,34,,,34172000KL0044,,,12,,,,,,,,,,1,2,Appartement,69,3,,,,,,3.866529,43.612902
2023-447345,2023-06-21,000001,Vente,99990,7,,RUE BALARD,0480,34000,34172,Montpellier,34,,,34172000HW0350,,,1,,,,,,,,,,1,2,Appartement,41,2,,,,,,3.870317,43.604837
2023-447346,2023-06-22,000001,Vente,140000,3,,RUE SAINT DENIS,5080,34000,34172,Montpellier,34,,,34172000EV0258,,,11,,,,,,,,,,1,2,Appartement,46,2,,,,,,3.874032,43.60427
2023-447346,2023-06-22,000001,Vente,140000,3,,RUE SAINT DENIS,5080,34000,34172,Montpellier,34,,,34172000EV0258,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.874032,43.60427
2023-447349,2023-06-15,000001,Vente,102145.4,170,,PL DU 56E REGT D ARTILLERIE,1340,34070,34172,Montpellier,34,,,34172000HY0548,,,1143,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,18,0,,,,,,3.861861,43.601989
2023-447351,2023-06-23,000001,Vente,24500,5,,PL DE L'OM,4021,34000,34172,Montpellier,34,,,34172000HR0036,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.875028,43.612854
2023-447352,2023-06-26,000001,Vente,420000,1,,RUE DES BRUYERES,0900,34070,34172,Montpellier,34,,,34172000IW0063,,,,,,,,,,,,,0,1,Maison,89,6,S,sols,,,482,3.845516,43.606454
2023-447353,2023-06-27,000001,Vente,749000,620,,RUE ANTOINE LAURENT JUSSIEU,0299,34090,34172,Montpellier,34,,,34172000BC0037,,,,,,,,,,,,,0,1,Maison,132,7,S,sols,,,965,3.880654,43.637394
2023-447355,2023-06-23,000001,Vente,354000,3310,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000PB0340,,,77,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.854022,43.59092
2023-447355,2023-06-23,000001,Vente,354000,11,,RUE WILLIAM WEBB ELLIS,5882,34070,34172,Montpellier,34,,,34172000PB0340,,,26,,,,,,,,,,1,2,Appartement,89,4,,,,,,3.854022,43.59092
2023-447355,2023-06-23,000001,Vente,354000,3310,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000PB0340,,,76,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.854022,43.59092
2023-447356,2023-06-23,000001,Vente en l'état futur d'achèvement,265000,5,,RUE DE NAZARETH,3940,34090,34172,Montpellier,34,,,34172000BP0332,,,48,,,,,,,,,,1,,,,,,,,,,3.876608,43.621027
2023-447356,2023-06-23,000001,Vente en l'état futur d'achèvement,265000,5,,RUE DE NAZARETH,3940,34090,34172,Montpellier,34,,,34172000BP0332,,,16,,,,,,,,,,1,,,,,,,,,,3.876608,43.621027
2023-447358,2023-06-26,000001,Vente,42000,1,,ALL JULES MILHAU,3092,34000,34172,Montpellier,34,,,34172000HM0487,,,675,,676,,,,,,,,2,4,Local industriel. commercial ou assimilé,20,0,,,,,,3.8827,43.608879
2023-447359,2023-06-15,000001,Vente,120000,25,,PL MAGELLAN,6149,34080,34172,Montpellier,34,,,34172000MR0256,,,28,,,,,,,,,,1,2,Appartement,46,2,,,,,,3.841355,43.623466
2023-447359,2023-06-15,000001,Vente,120000,178,,RUE EDMOND LAUTARD,1348,34080,34172,Montpellier,34,,,34172000MR0256,,,52,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841355,43.623466
2023-447361,2023-06-23,000001,Vente,150000,394,,RUE LEON BLUM,3232,34000,34172,Montpellier,34,,,34172000HK0422,,,231,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.889734,43.606871
2023-447361,2023-06-23,000001,Vente,150000,394,,RUE LEON BLUM,3232,34000,34172,Montpellier,34,,,34172000HK0422,,,255,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,71,0,,,,,,3.889734,43.606871
2023-447361,2023-06-23,000001,Vente,150000,394,,RUE LEON BLUM,3232,34000,34172,Montpellier,34,,,34172000HK0422,,,258,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,4,0,,,,,,3.889734,43.606871
2023-447364,2023-05-31,000001,Vente,220000,22,,RUE ARISTIDE OLLIVIER,0335,34000,34172,Montpellier,34,,,34172000HM0251,,,9,,,,,,,,,,1,2,Appartement,129,5,,,,,,3.882333,43.606403
2023-447364,2023-05-31,000001,Vente,220000,22,,RUE ARISTIDE OLLIVIER,0335,34000,34172,Montpellier,34,,,34172000HM0251,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.882333,43.606403
2023-447364,2023-05-31,000001,Vente,220000,22,,RUE ARISTIDE OLLIVIER,0335,34000,34172,Montpellier,34,,,34172000HM0251,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.882333,43.606403
2023-447365,2023-06-13,000001,Vente,279500,57,,RUE FREDERIC BAZILLE,2390,34000,34172,Montpellier,34,,,34172000EX0173,,,17,83.25,3,,,,,,,,2,2,Appartement,90,4,,,,,,3.884148,43.600971
2023-447365,2023-06-13,000001,Vente,279500,57,,RUE FREDERIC BAZILLE,2390,34000,34172,Montpellier,34,,,34172000EX0173,,,17,83.25,3,,,,,,,,2,3,Dépendance,,0,,,,,,3.884148,43.600971
2023-447365,2023-06-13,000001,Vente,279500,57,,RUE FREDERIC BAZILLE,2390,34000,34172,Montpellier,34,,,34172000EX0173,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.884148,43.600971
2023-447369,2023-06-12,000001,Vente,7500,663,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,4461,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873657,43.624511
2023-447370,2023-06-23,000001,Vente en l'état futur d'achèvement,320896,6,,RUE DU LANTISSARGUES,3165,34070,34172,Montpellier,34,,,34172000ON0100,,,12,,,,,,,,,,1,2,Appartement,75,4,,,,,,3.884812,43.587799
2023-447370,2023-06-23,000001,Vente en l'état futur d'achèvement,320896,6,,RUE DU LANTISSARGUES,3165,34070,34172,Montpellier,34,,,34172000ON0100,,,83,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.884812,43.587799
2023-447370,2023-06-23,000001,Vente en l'état futur d'achèvement,320896,6,,RUE DU LANTISSARGUES,3165,34070,34172,Montpellier,34,,,34172000ON0100,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.884812,43.587799
2023-447371,2023-06-27,000001,Vente,20000,601,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000KO0058,,,20,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.860747,43.619028
2023-447374,2023-06-23,000001,Vente,230000,97,,RUE DE LA PISCINE,4445,34080,34172,Montpellier,34,,,34172000KX0092,,,148,163.17,,,,,,,,,1,3,Dépendance,,0,,,,,,3.838108,43.611795
2023-447374,2023-06-23,000001,Vente,230000,97,,RUE DE LA PISCINE,4445,34080,34172,Montpellier,34,,,34172000KX0092,,,148,163.17,,,,,,,,,1,1,Maison,91,4,,,,,,3.838108,43.611795
2023-447377,2023-06-27,000001,Vente,110000,710,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000MS0075,,,2,47.9,,,,,,,,,1,2,Appartement,48,3,,,,,,3.840802,43.617681
2023-447380,2023-06-12,000001,Vente,223664,783,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000IM0084,,,513,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.854993,43.593074
2023-447380,2023-06-12,000001,Vente,223664,783,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000IM0084,,,527,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.854993,43.593074
2023-447380,2023-06-12,000001,Vente,223664,783,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000IM0084,,,38,,67,88.77,,,,,,,2,3,Dépendance,,0,,,,,,3.854993,43.593074
2023-447380,2023-06-12,000001,Vente,223664,783,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000IM0084,,,38,,67,88.77,,,,,,,2,2,Appartement,90,4,,,,,,3.854993,43.593074
2023-447380,2023-06-12,000001,Vente,223664,783,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000IM0084,,,38,,67,88.77,,,,,,,2,3,Dépendance,,0,,,,,,3.854993,43.593074
2023-447386,2023-06-14,000001,Vente,14500,54,,AV CHARLES FLAHAULT,1245,34090,34172,Montpellier,34,,,34172000AW0040,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.861535,43.625249
2023-447387,2023-06-26,000001,Vente,117900,1608,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000MT0417,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.852002,43.62535
2023-447387,2023-06-26,000001,Vente,117900,1608,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000MT0417,,,11,44.13,,,,,,,,,1,2,Appartement,43,2,,,,,,3.852002,43.62535
2023-447388,2023-06-19,000001,Vente,15000,151,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0015,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88735,43.60097
2023-447390,2023-06-09,000001,Vente,225400,15,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0217,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.882102,43.608118
2023-447390,2023-06-09,000001,Vente,225400,15,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0217,,,12,59.08,,,,,,,,,1,2,Appartement,60,5,,,,,,3.882102,43.608118
2023-447391,2023-06-28,000001,Vente,94800,120,,RUE ISAAC AZIMOV,2883,34090,34172,Montpellier,34,,,34172000AR0099,,,1281,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.856655,43.631871
2023-447391,2023-06-28,000001,Vente,94800,149,,RUE ADRIEN PROBY,0094,34090,34172,Montpellier,34,,,34172000AR0099,,,1831,17.11,,,,,,,,,1,2,Appartement,18,1,,,,,,3.856655,43.631871
2023-447395,2023-06-14,000001,Vente,15000,99,,AV DE PALAVAS,4085,34070,34172,Montpellier,34,,,34172000DR0313,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88966,43.593672
2023-447398,2023-06-08,000001,Vente,111850,4,,RUE DES COMMUNAUTES,1489,34080,34172,Montpellier,34,,,34172000KZ0253,,,51,47.94,,,,,,,,,1,2,Appartement,47,2,,,,,,3.829221,43.615924
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,3,,,,,,,,,,,0,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1081,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1049,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1082,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1048,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1050,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1046,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1047,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1045,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1080,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1051,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1087,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1083,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1135,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1134,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1133,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1084,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1091,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1132,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1131,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
2023-447402,2023-06-26,000001,Vente en l'état futur d'achèvement,15480000,,,,,,34172,Montpellier,34,,,34172000SO0088,,,1085,,,,,,,,,,1,,,,,,,,,,3.923221,43.596407
