id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-404822,2024-08-29,000001,Vente,344200,1,,RUE CYRANO DE BERGERAC,1667,34090,34172,Montpellier,34,,,34172000BM0052,,,11,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.877457,43.629374
2024-404822,2024-08-29,000001,Vente,344200,1,,RUE CYRANO DE BERGERAC,1667,34090,34172,Montpellier,34,,,34172000BM0052,,,25,,26,,48,134.01,49,,,,4,2,Appartement,133,7,,,,,,3.877457,43.629374
2024-404822,2024-08-29,000001,Vente,344200,1,,RUE CYRANO DE BERGERAC,1667,34090,34172,Montpellier,34,,,34172000BM0052,,,25,,26,,48,134.01,49,,,,4,3,Dépendance,,0,,,,,,3.877457,43.629374
2024-404823,2024-09-13,000001,Vente,140000,3,,RUE JEAN VACHET,3008,34070,34172,Montpellier,34,,,34172000DV0077,,,4003,,4017,,,,,,,,2,4,Local industriel. commercial ou assimilé,150,0,,,,,,3.884357,43.592358
2024-404824,2024-08-26,000001,Vente,457700,30,,RUE RAY CHARLES,9160,34000,34172,Montpellier,34,,,34172000SB0237,,,45,96.8,95,,99,,,,,,3,2,Appartement,97,4,,,,,,3.90354,43.59873
2024-404824,2024-08-26,000001,Vente,457700,30,,RUE RAY CHARLES,9160,34000,34172,Montpellier,34,,,34172000SB0237,,,45,96.8,95,,99,,,,,,3,3,Dépendance,,0,,,,,,3.90354,43.59873
2024-404824,2024-08-26,000001,Vente,457700,30,,RUE RAY CHARLES,9160,34000,34172,Montpellier,34,,,34172000SB0237,,,45,96.8,95,,99,,,,,,3,3,Dépendance,,0,,,,,,3.90354,43.59873
2024-404825,2024-09-20,000001,Vente,510000,19,,RUE VAL MARIE,5675,34000,34172,Montpellier,34,,,34172000CK0317,,,,,,,,,,,,,0,1,Maison,120,6,S,sols,,,450,3.890289,43.61865
2024-404830,2024-09-23,000001,Vente,137000,285,,CHE DE MOULARES,3855,34070,34172,Montpellier,34,,,34172000EZ0470,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.894147,43.60314
2024-404830,2024-09-23,000001,Vente,137000,285,,CHE DE MOULARES,3855,34070,34172,Montpellier,34,,,34172000EZ0470,,,52,35.2,,,,,,,,,1,2,Appartement,35,2,,,,,,3.894147,43.60314
2024-404831,2024-09-04,000001,Vente,163650,560,,RUE DE LA CROIX DE LAVIT,1635,34090,34172,Montpellier,34,,,34172000TC0161,,,162,,44,,,,,,,,2,3,Dépendance,,0,,,,,,3.840041,43.639678
2024-404831,2024-09-04,000001,Vente,163650,560,,RUE DE LA CROIX DE LAVIT,1635,34090,34172,Montpellier,34,,,34172000TC0161,,,162,,44,,,,,,,,2,2,Appartement,36,2,,,,,,3.840041,43.639678
2024-404832,2024-09-02,000001,Vente,120000,57,,AV GEORGES CLEMENCEAU,2580,34000,34172,Montpellier,34,,,34172000ET0035,,,18,,,,,,,,,,1,2,Appartement,40,3,,,,,,3.86866,43.601057
2024-404833,2024-09-04,000001,Vente,80000,537,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,521,,,,,,,,,,1,2,Appartement,18,1,,,,,,3.873657,43.624511
2024-404833,2024-09-04,000001,Vente,80000,537,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,521,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873657,43.624511
2024-404834,2024-09-11,000001,Vente,15000,25,,AV SAINT LAZARE,5130,34000,34172,Montpellier,34,,,34172000CE0175,,,912,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.886274,43.622247
2024-404835,2024-09-20,000001,Vente,77350,2,Q,IMP EDMOND CRAMAUSSEL,1921,34070,34172,Montpellier,34,,,34172000IY0380,,,1,,,,,,,,,,1,2,Appartement,18,1,,,,,,3.860615,43.609162
2024-404836,2024-09-18,000001,Vente,220000,42,,RUE TOUR GAYRAUD,5555,34070,34172,Montpellier,34,,,34172000IZ0489,,,,,,,,,,,,,0,1,Maison,63,3,S,sols,,,39,3.862094,43.607441
2024-404837,2024-09-10,000001,Vente en l'état futur d'achèvement,198000,,,,,,34172,Montpellier,34,,,34172000SC0264,,,67,,,,,,,,,,1,,,,,,,,,,3.90416,43.595977
2024-404838,2024-09-10,000001,Vente en l'état futur d'achèvement,18000,,,,,,34172,Montpellier,34,,,34172000SC0264,,,69,,,,,,,,,,1,,,,,,,,,,3.90416,43.595977
2024-404839,2024-08-29,000001,Vente,95500,137,,RUE DE LA MARQUEROSE,3515,34070,34172,Montpellier,34,,,34172000ER0019,,,13,,26,,,,,,,,2,3,Dépendance,,0,,,,,,3.872598,43.590303
2024-404839,2024-08-29,000001,Vente,95500,137,,RUE DE LA MARQUEROSE,3515,34070,34172,Montpellier,34,,,34172000ER0019,,,13,,26,,,,,,,,2,2,Appartement,27,1,,,,,,3.872598,43.590303
2024-404843,2024-09-19,000001,Vente,234500,76,,RUE SERGE LIFAR,5341,34080,34172,Montpellier,34,,,34172000MS0303,,,122,,,,,,,,,,1,2,Appartement,80,3,,,,,,3.838408,43.61972
2024-404843,2024-09-19,000001,Vente,234500,76,,RUE SERGE LIFAR,5341,34080,34172,Montpellier,34,,,34172000MS0303,,,140,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.838408,43.61972
2024-404846,2024-09-13,000001,Vente,59400,70,,AV DU PONT JUVENAL,4559,34000,34172,Montpellier,34,,,34172000HK0093,,,94,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,22,0,,,,,,3.889509,43.605139
2024-404846,2024-09-13,000001,Vente,59400,70,,AV DU PONT JUVENAL,4559,34000,34172,Montpellier,34,,,34172000HK0093,,,181,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,1,0,,,,,,3.889509,43.605139
2024-404847,2024-09-26,000001,Vente,128000,187,,RUE DE LA LAICITE,3146,34070,34172,Montpellier,34,,,34172000DV0595,,,136,,402,31.69,,,,,,,2,2,Appartement,31,1,,,,,,3.879735,43.595049
2024-404847,2024-09-26,000001,Vente,128000,187,,RUE DE LA LAICITE,3146,34070,34172,Montpellier,34,,,34172000DV0595,,,136,,402,31.69,,,,,,,2,3,Dépendance,,0,,,,,,3.879735,43.595049
2024-404854,2024-08-29,000001,Vente,106000,19,,RUE DU REFUGE,4830,34000,34172,Montpellier,34,,,34172000HP0072,,,4,23.31,,,,,,,,,1,2,Appartement,29,1,,,,,,3.877422,43.613415
2024-404854,2024-08-29,000001,Vente,106000,19,,RUE DU REFUGE,4830,34000,34172,Montpellier,34,,,34172000HP0072,,,1,,6,,7,,8,,,,4,3,Dépendance,,0,,,,,,3.877422,43.613415
2024-404856,2024-09-16,000001,Vente,149780,20,,PL CORPS EXP.FRANC.EN ITALIE,1553,34000,34172,Montpellier,34,,,34172000CR0348,,,40,,,,,,,,,,1,2,Appartement,41,2,,,,,,3.897615,43.618085
2024-404856,2024-09-16,000001,Vente,149780,20,,PL CORPS EXP.FRANC.EN ITALIE,1553,34000,34172,Montpellier,34,,,34172000CR0348,,,154,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.897615,43.618085
2024-404858,2024-09-02,000001,Vente,105000,10,,AV EMILE DIACON,1970,34090,34172,Montpellier,34,,,34172000AW0057,,,2,21.04,,,,,,,,,1,2,Appartement,22,1,,,,,,3.859513,43.628023
2024-404861,2024-09-10,000001,Vente,272200,283,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,3613,,,,,,,,,,1,2,Appartement,90,4,,,,,,3.873657,43.624511
2024-404861,2024-09-10,000001,Vente,272200,283,,RUE DU PRE AUX CLERCS,4608,34090,34172,Montpellier,34,,,34172000BP0301,,,3928,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873657,43.624511
2024-404862,2024-09-13,000001,Vente,1073750,539,,RUE JEAN THUILE,6120,34090,34172,Montpellier,34,,,34172000BM0344,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,725,3.875867,43.631623
2024-404862,2024-09-13,000001,Vente,1073750,539,,RUE JEAN THUILE,6120,34090,34172,Montpellier,34,,,34172000BM0344,,,,,,,,,,,,,0,1,Maison,229,5,S,sols,,,725,3.875867,43.631623
2024-404863,2024-09-13,000001,Vente,250000,531,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000AY0065,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873993,43.633106
2024-404863,2024-09-13,000001,Vente,250000,531,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000AY0065,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873993,43.633106
2024-404863,2024-09-13,000001,Vente,250000,531,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000AY0065,,,48,,,,,,,,,,1,2,Appartement,72,3,,,,,,3.873993,43.633106
2024-404866,2024-09-09,000001,Vente,120000,8,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0232,,,4,,,,,,,,,,1,2,Appartement,36,2,,,,,,3.882237,43.607472
2024-404866,2024-09-09,000001,Vente,120000,8,,RUE MARESCHAL,3485,34000,34172,Montpellier,34,,,34172000HM0232,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.882237,43.607472
2024-404868,2024-09-19,000001,Vente,209865,2,,RUE BRUEYS,0875,34000,34172,Montpellier,34,,,34172000HW0265,,,14,,,,,,,,,,1,2,Appartement,65,2,,,,,,3.873262,43.60561
2024-404868,2024-09-19,000001,Vente,209865,2,,RUE BRUEYS,0875,34000,34172,Montpellier,34,,,34172000HW0265,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.873262,43.60561
2024-404869,2024-09-10,000001,Vente,220800,1,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000MR0227,,,14,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.836258,43.622393
2024-404869,2024-09-10,000001,Vente,220800,1,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000MR0227,,,51,,,,,,,,,,1,2,Appartement,73,3,,,,,,3.836258,43.622393
2024-404869,2024-09-10,000001,Vente,220800,1,,RUE D'ALCO,0155,34080,34172,Montpellier,34,,,34172000MR0227,,,13,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.836258,43.622393
2024-404871,2024-09-19,000001,Vente,840000,300,,RUE DE LA COMBE CAUDE,1475,34090,34172,Montpellier,34,,,34172000BD0018,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,947,3.886605,43.637213
2024-404871,2024-09-19,000001,Vente,840000,300,,RUE DE LA COMBE CAUDE,1475,34090,34172,Montpellier,34,,,34172000BD0018,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,947,3.886605,43.637213
2024-404871,2024-09-19,000001,Vente,840000,300,,RUE DE LA COMBE CAUDE,1475,34090,34172,Montpellier,34,,,34172000BD0018,,,,,,,,,,,,,0,1,Maison,145,5,S,sols,,,947,3.886605,43.637213
2024-404872,2024-09-16,000001,Vente,195300,551,,RUE DU MOULIN DE SEMALEN,3875,34000,34172,Montpellier,34,,,34172000CN0255,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.895874,43.611799
2024-404872,2024-09-16,000001,Vente,195300,551,,RUE DU MOULIN DE SEMALEN,3875,34000,34172,Montpellier,34,,,34172000CN0255,,,85,49.39,,,,,,,,,1,2,Appartement,48,2,,,,,,3.895874,43.611799
2024-404873,2024-09-16,000001,Vente,105000,9,,RUE DE NAZARETH,3940,34090,34172,Montpellier,34,,,34172000BO0111,,,3049,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.878987,43.622238
2024-404873,2024-09-16,000001,Vente,105000,9,,RUE DE NAZARETH,3940,34090,34172,Montpellier,34,,,34172000BO0111,,,3057,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.878987,43.622238
2024-404873,2024-09-16,000001,Vente,105000,9,,RUE DE NAZARETH,3940,34090,34172,Montpellier,34,,,34172000BO0111,,,3057,,,,,,,,,,1,2,Appartement,30,1,,,,,,3.878987,43.622238
2024-404873,2024-09-16,000001,Vente,105000,140,,RUE DU PIOCH DE BOUTONNET,4440,34090,34172,Montpellier,34,,,34172000BO0111,,,5146,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.878987,43.622238
2024-404874,2024-09-13,000001,Vente,14000,679,,AV DES PRES D'ARENES,4620,34070,34172,Montpellier,34,,,34172000DV0474,,,3540,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.883533,43.592737
2024-404888,2024-09-13,000001,Vente,155950,3,,AV DE PALAVAS,4085,34070,34172,Montpellier,34,,,34172000HL0588,,,32,,43,,,,,,,,2,3,Dépendance,,0,,,,,,3.884972,43.602009
2024-404888,2024-09-13,000001,Vente,155950,3,,AV DE PALAVAS,4085,34070,34172,Montpellier,34,,,34172000HL0588,,,32,,43,,,,,,,,2,2,Appartement,39,2,,,,,,3.884972,43.602009
2024-404889,2024-09-04,000001,Vente,183000,60,,AV DE MAURIN,3665,34000,34172,Montpellier,34,,,34172000ES0372,,,48,,67,61.49,,,,,,,2,3,Dépendance,,0,,,,,,3.874898,43.597772
2024-404889,2024-09-04,000001,Vente,183000,60,,AV DE MAURIN,3665,34000,34172,Montpellier,34,,,34172000ES0372,,,48,,67,61.49,,,,,,,2,2,Appartement,62,3,,,,,,3.874898,43.597772
2024-404890,2024-09-13,000001,Vente,208000,2,,RUE DU PONT DE LATTES,4550,34070,34172,Montpellier,34,,,34172000EW0063,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,68,0,,,,,,3.882577,43.605104
2024-404898,2024-09-17,000001,Vente,1000000,36,,AV BOUISSON BERTRAND,0795,34090,34172,Montpellier,34,,,34172000BR0547,,,159,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.871949,43.618946
2024-404898,2024-09-17,000001,Vente,1000000,36,,AV BOUISSON BERTRAND,0795,34090,34172,Montpellier,34,,,34172000BR0547,,,158,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.871949,43.618946
2024-404898,2024-09-17,000001,Vente,1000000,36,,AV BOUISSON BERTRAND,0795,34090,34172,Montpellier,34,,,34172000BR0547,,,24,140.39,,,,,,,,,1,2,Appartement,140,4,,,,,,3.871949,43.618946
2024-404903,2024-09-17,000001,Vente,68000,210,,RUE DES RIEGES,4902,34080,34172,Montpellier,34,,,34172000KT0020,,,201,,247,27.95,,,,,,,2,2,Appartement,29,1,,,,,,3.849844,43.619362
2024-404903,2024-09-17,000001,Vente,68000,210,,RUE DES RIEGES,4902,34080,34172,Montpellier,34,,,34172000KT0020,,,201,,247,27.95,,,,,,,2,3,Dépendance,,0,,,,,,3.849844,43.619362
2024-404906,2024-09-18,000001,Vente,198450,136,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000BM0001,,,24,63.15,9,,,,,,,,2,3,Dépendance,,0,,,,,,3.871312,43.629774
2024-404906,2024-09-18,000001,Vente,198450,480,,AV DU MAJOR FLANDRE,3402,34090,34172,Montpellier,34,,,34172000BM0001,,,220,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.871312,43.629774
2024-404906,2024-09-18,000001,Vente,198450,136,,RUE DE L'AIGUELONGUE,0115,34090,34172,Montpellier,34,,,34172000BM0001,,,24,63.15,9,,,,,,,,2,2,Appartement,62,3,,,,,,3.871312,43.629774
2024-404908,2024-09-13,000001,Vente,311000,3,,RUE MEYRUEIS,3740,34000,34172,Montpellier,34,,,34172000ET0168,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.871854,43.602354
2024-404908,2024-09-13,000001,Vente,311000,25,,AV GEORGES CLEMENCEAU,2580,34000,34172,Montpellier,34,,,34172000ET0193,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.872796,43.603497
2024-404908,2024-09-13,000001,Vente,311000,25,,AV GEORGES CLEMENCEAU,2580,34000,34172,Montpellier,34,,,34172000ET0193,,,15,,16,,,,,,,,2,3,Dépendance,,0,,,,,,3.872796,43.603497
2024-404908,2024-09-13,000001,Vente,311000,25,,AV GEORGES CLEMENCEAU,2580,34000,34172,Montpellier,34,,,34172000ET0193,,,15,,16,,,,,,,,2,2,Appartement,118,5,,,,,,3.872796,43.603497
2024-404919,2024-08-30,000001,Vente,370000,34,,AV DE MAURIN,3665,34000,34172,Montpellier,34,,,34172000ET0575,,,,,,,,,,,,,0,1,Maison,56,2,S,sols,,,378,3.87499,43.600665
2024-404919,2024-08-30,000001,Vente,370000,34,,AV DE MAURIN,3665,34000,34172,Montpellier,34,,,34172000ET0575,,,,,,,,,,,,,0,1,Maison,64,3,S,sols,,,378,3.87499,43.600665
2024-404920,2024-09-24,000001,Vente,14000,86,,RUE DE CASSEYROLS,1067,34080,34172,Montpellier,34,,,34172000MY0747,,,41,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.848993,43.625149
2024-404921,2024-09-10,000001,Vente,106000,6,,PL ALBERT 1ER,0145,34000,34172,Montpellier,34,,,34172000BZ0313,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.874836,43.615833
2024-404921,2024-09-10,000001,Vente,106000,6,,PL ALBERT 1ER,0145,34000,34172,Montpellier,34,,,34172000BZ0313,,,28,,,,,,,,,,1,2,Appartement,18,1,,,,,,3.874836,43.615833
2024-404924,2024-09-18,000001,Vente,111000,2516,,AV ETIENNE MEHUL,2083,34070,34172,Montpellier,34,,,34172000OE0207,,,144,,,,,,,,,,1,2,Appartement,38,2,,,,,,3.860172,43.58096
2024-404927,2024-09-19,000001,Vente,157000,32,,BD DE STRASBOURG,5390,34000,34172,Montpellier,34,,,34172000HL0185,,,28,,,,,,,,,,1,2,Appartement,55,3,,,,,,3.885347,43.603179
2024-404927,2024-09-19,000001,Vente,157000,32,,BD DE STRASBOURG,5390,34000,34172,Montpellier,34,,,34172000HL0185,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.885347,43.603179
2024-404935,2024-09-17,000001,Vente,102500,1511,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000MT0018,,,23,,,,,,,,,,1,2,Appartement,23,1,,,,,,3.851994,43.624065
2024-404935,2024-09-17,000001,Vente,102500,1511,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000MT0018,,,88,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.851994,43.624065
2024-404938,2024-09-23,000001,Vente,164000,151,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0015,,,56,,62,,,,,,,,2,3,Dépendance,,0,,,,,,3.88735,43.60097
2024-404938,2024-09-23,000001,Vente,164000,151,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0015,,,56,,62,,,,,,,,2,2,Appartement,61,3,,,,,,3.88735,43.60097
2024-404938,2024-09-23,000001,Vente,164000,151,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0015,,,188,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88735,43.60097
2024-404939,2024-09-19,000001,Vente,195626,5,,RUE MONGE,3782,34070,34172,Montpellier,34,,,34172000ES0361,,,59,,66,,,,,,,,2,2,Appartement,71,4,,,,,,3.875006,43.594018
2024-404939,2024-09-19,000001,Vente,195626,5,,RUE MONGE,3782,34070,34172,Montpellier,34,,,34172000ES0361,,,59,,66,,,,,,,,2,3,Dépendance,,0,,,,,,3.875006,43.594018
2024-404943,2024-09-16,000001,Vente,377000,34,,AV XAVIER DE RICARD,5880,34000,34172,Montpellier,34,,,34172000CL0291,,,,,,,,,,,,,0,1,Maison,72,3,S,sols,,,330,3.886816,43.617318
2024-404945,2024-09-24,000001,Vente,193500,234,,RUE FLOREAL,2246,34090,34172,Montpellier,34,,,34172000BH0163,,,12,,,,,,,,,,1,2,Appartement,52,2,,,,,,3.888478,43.629542
2024-404945,2024-09-24,000001,Vente,193500,169,,RUE FLOREAL,2246,34090,34172,Montpellier,34,,,34172000BH0217,,,86,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.887617,43.62973
2024-404946,2024-09-09,000001,Vente,666200,231,,RUE DE LA JALADE,2915,34090,34172,Montpellier,34,,,34172000AW0197,,,,,,,,,,,,,0,1,Maison,151,5,S,sols,,,441,3.863107,43.627158
2024-404946,2024-09-09,000001,Vente,666200,231,,RUE DE LA JALADE,2915,34090,34172,Montpellier,34,,,34172000AW0200,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,43,3.863138,43.627279
2024-404950,2024-09-24,000001,Vente,120000,375,,AV DU CHATEAU D'O,1277,34090,34172,Montpellier,34,,,34172000MY0352,,,393,68.14,,,,,,,,,1,4,Local industriel. commercial ou assimilé,68,0,,,,,,3.840836,43.627719
2024-404950,2024-09-24,000001,Vente,120000,786,,AV DU CHATEAU D'O,1277,34090,34172,Montpellier,34,,,34172000MY0352,,,236,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.840836,43.627719
2024-404952,2024-09-06,000001,Vente,257653.4,53,,RUE DENIS PAPIN,1736,34000,34172,Montpellier,34,,,34172000RT0174,,,104,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.906581,43.613534
2024-404952,2024-09-06,000001,Vente,257653.4,53,,RUE DENIS PAPIN,1736,34000,34172,Montpellier,34,,,34172000RT0174,,,109,,,,,,,,,,1,2,Appartement,70,3,,,,,,3.906581,43.613534
2024-404952,2024-09-06,000001,Vente,257653.4,53,,RUE DENIS PAPIN,1736,34000,34172,Montpellier,34,,,34172000RT0174,,,74,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.906581,43.613534
2024-404953,2024-09-16,000001,Vente,85000,125,,PL ALPHONSE LAVERAN,0221,34090,34172,Montpellier,34,,,34172000NP0126,,,303,19.43,,,,,,,,,1,2,Appartement,20,1,,,,,,3.846267,43.632539
2024-404953,2024-09-16,000001,Vente,85000,125,,PL ALPHONSE LAVERAN,0221,34090,34172,Montpellier,34,,,34172000NP0126,,,303,19.43,,,,,,,,,1,3,Dépendance,,0,,,,,,3.846267,43.632539
2024-404954,2024-09-23,000001,Vente,118000,3,,RUE DU ROC DE PEZENAS,4916,34070,34172,Montpellier,34,,,34172000IV0154,,,20,,39,,,,,,,,2,2,Appartement,60,3,,,,,,3.853389,43.60343
2024-404954,2024-09-23,000001,Vente,118000,3,,RUE DU ROC DE PEZENAS,4916,34070,34172,Montpellier,34,,,34172000IV0154,,,20,,39,,,,,,,,2,3,Dépendance,,0,,,,,,3.853389,43.60343
2024-404954,2024-09-23,000001,Vente,118000,3,,RUE DU ROC DE PEZENAS,4916,34070,34172,Montpellier,34,,,34172000IV0154,,,63,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.853389,43.60343
2024-404957,2024-09-18,000001,Vente,102410,572,,RUE DU TRIOLET,5595,34090,34172,Montpellier,34,,,34172000AW0182,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.86199,43.628048
2024-404957,2024-09-18,000001,Vente,102410,572,,RUE DU TRIOLET,5595,34090,34172,Montpellier,34,,,34172000AW0182,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.86199,43.628048
2024-404957,2024-09-18,000001,Vente,102410,572,,RUE DU TRIOLET,5595,34090,34172,Montpellier,34,,,34172000AW0182,,,33,,,,,,,,,,1,2,Appartement,26,1,,,,,,3.86199,43.628048
2024-404960,2024-09-17,000001,Vente en l'état futur d'achèvement,750000,267,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0458,,,98,,,,,,,,,,1,,,,,,,,,,3.888868,43.600187
2024-404960,2024-09-17,000001,Vente en l'état futur d'achèvement,750000,267,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0458,,,54,,,,,,,,,,1,,,,,,,,,,3.888868,43.600187
2024-404960,2024-09-17,000001,Vente en l'état futur d'achèvement,750000,267,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0458,,,97,,,,,,,,,,1,,,,,,,,,,3.888868,43.600187
2024-404967,2024-09-17,000001,Vente,163000,114,,RUE FREDERIC AUGUSTE BARTHOLDI,0521,34000,34172,Montpellier,34,,,34172000KO0046,,,202,,212,,,,,,,,2,3,Dépendance,,0,,,,,,3.858643,43.618409
2024-404967,2024-09-17,000001,Vente,163000,114,,RUE FREDERIC AUGUSTE BARTHOLDI,0521,34000,34172,Montpellier,34,,,34172000KO0046,,,202,,212,,,,,,,,2,2,Appartement,67,3,,,,,,3.858643,43.618409
2024-404971,2024-09-16,000001,Vente,976300,5,,RUE DE MAGUELONE,3390,34000,34172,Montpellier,34,,,34172000HM0056,,,110,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.879811,43.607536
2024-404971,2024-09-16,000001,Vente,976300,5,,RUE DE MAGUELONE,3390,34000,34172,Montpellier,34,,,34172000HM0056,,,109,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.879811,43.607536
2024-404971,2024-09-16,000001,Vente,976300,5,,RUE DE MAGUELONE,3390,34000,34172,Montpellier,34,,,34172000HM0056,,,108,163.37,,,,,,,,,1,2,Appartement,163,4,,,,,,3.879811,43.607536
2024-404972,2024-09-18,000001,Vente,190000,300,,RUE AUGUSTE BROUSSONNET,0410,34090,34172,Montpellier,34,,,34172000BV0188,,,140,45.18,,,,,,,,,1,2,Appartement,38,2,,,,,,3.869688,43.616854
2024-404973,2024-09-13,000001,Vente,210000,757,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0370,,,110,,60,,,,,,,,2,3,Dépendance,,0,,,,,,3.867489,43.594589
2024-404973,2024-09-13,000001,Vente,210000,757,,AV VILLENEUVE D ANGOULEME,5850,34070,34172,Montpellier,34,,,34172000EP0370,,,110,,60,,,,,,,,2,2,Appartement,95,4,,,,,,3.867489,43.594589
2024-404975,2024-09-20,000001,Vente,160000,797,,AV DU MARCHE GARE,3465,34070,34172,Montpellier,34,,,34172000OM0092,,,462,,569,,,,,,,,2,3,Dépendance,,0,,,,,,3.88571,43.584374
2024-404975,2024-09-20,000001,Vente,160000,797,,AV DU MARCHE GARE,3465,34070,34172,Montpellier,34,,,34172000OM0092,,,462,,569,,,,,,,,2,2,Appartement,58,3,,,,,,3.88571,43.584374
2024-404979,2024-09-17,000001,Vente,245000,53,,RUE DU JEU DE BOULES,3012,34000,34172,Montpellier,34,,,34172000CO0072,,,16,51.56,,,,,,,,,1,2,Appartement,52,3,,,,,,3.898933,43.612319
2024-404979,2024-09-17,000001,Vente,245000,53,,RUE DU JEU DE BOULES,3012,34000,34172,Montpellier,34,,,34172000CO0072,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.898933,43.612319
2024-404980,2024-09-24,000001,Vente en l'état futur d'achèvement,267000,267,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0458,,,113,,,,,,,,,,1,,,,,,,,,,3.888868,43.600187
2024-404980,2024-09-24,000001,Vente en l'état futur d'achèvement,267000,267,,AV DU PONT TRINQUAT,4562,34070,34172,Montpellier,34,,,34172000EY0458,,,17,,,,,,,,,,1,,,,,,,,,,3.888868,43.600187
