id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2025-421617,2025-03-07,000001,Vente,711090,2,,RUE SAINT FIRMIN,5095,34000,34172,Montpellier,34,,,34172000HR0226,,,5,117.86,,,,,,,,,1,3,Dépendance,,0,,,,,,3.874408,43.611072
2025-421617,2025-03-07,000001,Vente,711090,2,,RUE SAINT FIRMIN,5095,34000,34172,Montpellier,34,,,34172000HR0226,,,5,117.86,,,,,,,,,1,2,Appartement,126,6,,,,,,3.874408,43.611072
2025-421622,2025-03-25,000001,Vente,105000,632,,AV DU PIREE,4444,34000,34172,Montpellier,34,,,34172000EZ0333,,,915,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.896269,43.605244
2025-421622,2025-03-25,000001,Vente,105000,624,,AV DU PIREE,4444,34000,34172,Montpellier,34,,,34172000EZ0333,,,395,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.896269,43.605244
2025-421622,2025-03-25,000001,Vente,105000,624,,AV DU PIREE,4444,34000,34172,Montpellier,34,,,34172000EZ0333,,,348,17.48,,,,,,,,,1,2,Appartement,17,1,,,,,,3.896269,43.605244
2025-421627,2025-03-12,000001,Vente,102500,34,,RUE DE L'UNIVERSITE,5650,34000,34172,Montpellier,34,,,34172000HP0044,,,23,,,,,,,,,,1,2,Appartement,25,1,,,,,,3.877179,43.613171
2025-421628,2025-03-20,000001,Vente,18000,,,RUE MICHEL TROCME,8061,34070,34172,Montpellier,34,,,34172000EZ0492,,,53,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.894584,43.600902
2025-421629,2025-03-06,000001,Vente,66000,8,,RUE DE L'AMANDIER,0225,34000,34172,Montpellier,34,,,34172000HS0183,,,15,8.8,,,,,,,,,1,2,Appartement,10,1,,,,,,3.87365,43.610249
2025-421629,2025-03-06,000001,Vente,66000,8,,RUE DE L'AMANDIER,0225,34000,34172,Montpellier,34,,,34172000HS0183,,,5,9.05,,,,,,,,,1,3,Dépendance,,0,,,,,,3.87365,43.610249
2025-421633,2025-03-21,000001,Vente,10100,33,,RUE DES AVANT MONTS,0436,34080,34172,Montpellier,34,,,34172000MS0256,,,209,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841541,43.621563
2025-421634,2025-03-17,000001,Vente,300000,81,,IMP DE BAALBEK,8086,34090,34172,Montpellier,34,,,34172000BO0411,,,94,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.880655,43.622579
2025-421634,2025-03-17,000001,Vente,300000,81,,IMP DE BAALBEK,8086,34090,34172,Montpellier,34,,,34172000BO0411,,,115,,,,,,,,,,1,2,Appartement,77,3,,,,,,3.880655,43.622579
2025-421638,2025-03-12,000001,Vente,305000,427,,AV DES ETATS DU LANGUEDOC,2071,34000,34172,Montpellier,34,,,34172000HK0104,,,126,,27,,,,,,,,2,3,Dépendance,,0,,,,,,3.88786,43.60634
2025-421638,2025-03-12,000001,Vente,305000,427,,AV DES ETATS DU LANGUEDOC,2071,34000,34172,Montpellier,34,,,34172000HK0104,,,490,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88786,43.60634
2025-421638,2025-03-12,000001,Vente,305000,427,,AV DES ETATS DU LANGUEDOC,2071,34000,34172,Montpellier,34,,,34172000HK0104,,,848,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.88786,43.60634
2025-421638,2025-03-12,000001,Vente,305000,427,,AV DES ETATS DU LANGUEDOC,2071,34000,34172,Montpellier,34,,,34172000HK0104,,,126,,27,,,,,,,,2,2,Appartement,83,4,,,,,,3.88786,43.60634
2025-421639,2025-03-11,000001,Vente,145000,25,,RUE SAINT JACQUES,5126,34070,34172,Montpellier,34,,,34172000ES0180,,,252,,271,71.77,,,,,,,2,2,Appartement,79,4,,,,,,3.871429,43.595557
2025-421639,2025-03-11,000001,Vente,145000,25,,RUE SAINT JACQUES,5126,34070,34172,Montpellier,34,,,34172000ES0180,,,252,,271,71.77,,,,,,,2,3,Dépendance,,0,,,,,,3.871429,43.595557
2025-421640,2025-03-14,000001,Vente,16500,174,,RUE GUILLAUME JANVIER,2707,34070,34172,Montpellier,34,,,34172000EO0028,,,406,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.86604,43.596752
2025-421641,2025-03-19,000001,Vente,140000,1579,,RTE DE MENDE,3700,34090,34172,Montpellier,34,,,34172000AS0306,,,14,13.31,,,,,,,,,1,4,Local industriel. commercial ou assimilé,14,0,,,,,,3.867243,43.63566
2025-421641,2025-03-19,000001,Vente,140000,1579,,RTE DE MENDE,3700,34090,34172,Montpellier,34,,,34172000AS0306,,,35,13.29,,,,,,,,,1,4,Local industriel. commercial ou assimilé,14,0,,,,,,3.867243,43.63566
2025-421642,2025-02-28,000001,Vente,186250,2,,BD BERTHELOT,0690,34000,34172,Montpellier,34,,,34172000ET0053,,,24,100.72,76,,,,,,,,2,3,Dépendance,,0,,,,,,3.868912,43.601163
2025-421642,2025-02-28,000001,Vente,186250,2,,BD BERTHELOT,0690,34000,34172,Montpellier,34,,,34172000ET0053,,,24,100.72,76,,,,,,,,2,2,Appartement,90,3,,,,,,3.868912,43.601163
2025-421643,2025-03-05,000001,Vente,94100,34,,RUE DE LA CROIX DU SUD,1636,34000,34172,Montpellier,34,,,34172000CN0039,,,47,21.5,,,,,,,,,1,2,Appartement,23,1,,,,,,3.892298,43.612749
2025-421643,2025-03-05,000001,Vente,94100,34,,RUE DE LA CROIX DU SUD,1636,34000,34172,Montpellier,34,,,34172000CN0039,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.892298,43.612749
2025-421646,2025-03-19,000001,Vente,507500,7,,PL SAINT COME,5065,34000,34172,Montpellier,34,,,34172000HT0159,,,7,,,,,,,,,,1,2,Appartement,210,6,,,,,,3.876684,43.608443
2025-421646,2025-03-19,000001,Vente,507500,7,,PL SAINT COME,5065,34000,34172,Montpellier,34,,,34172000HT0159,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.876684,43.608443
2025-421647,2025-03-19,000001,Vente,113000,1103,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000PB0236,,,101,,41,,,,,,,,2,3,Dépendance,,0,,,,,,3.849805,43.591392
2025-421647,2025-03-19,000001,Vente,113000,1103,,RUE DE BUGAREL,0905,34070,34172,Montpellier,34,,,34172000PB0236,,,101,,41,,,,,,,,2,2,Appartement,30,1,,,,,,3.849805,43.591392
2025-421649,2025-03-03,000001,Vente,150000,253,,RUE DE LA TOUR BUFFEL,5530,34070,34172,Montpellier,34,,,34172000IY0081,,,148,69.62,,,,,,,,,1,2,Appartement,70,4,,,,,,3.85736,43.608531
2025-421652,2025-03-26,000001,Vente,90000,150,,RUE ISAAC AZIMOV,2883,34090,34172,Montpellier,34,,,34172000AR0099,,,1520,,,,,,,,,,1,2,Appartement,18,1,,,,,,3.856655,43.631871
2025-421652,2025-03-26,000001,Vente,90000,138,,RUE ISAAC AZIMOV,2883,34090,34172,Montpellier,34,,,34172000AR0099,,,1368,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.856655,43.631871
2025-421654,2025-03-06,000001,Vente,69480,74,,COUR DES CAPUCINS,1009,34080,34172,Montpellier,34,,,34172000LM0448,,,59,69.7,,,,,,,,,1,2,Appartement,70,3,,,,,,3.827089,43.613959
2025-421654,2025-03-06,000001,Vente,69480,,,COUR DES CAPUCINS,1009,34080,34172,Montpellier,34,,,34172000LM0448,,,112,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.827089,43.613959
2025-421660,2025-03-20,000001,Vente,120875,147,B,AV PAUL BRINGUIER,4183,34080,34172,Montpellier,34,,,34172000KV0262,,,123,,171,54.63,,,,,,,2,2,Appartement,54,2,,,,,,3.841269,43.615326
2025-421660,2025-03-20,000001,Vente,120875,147,B,AV PAUL BRINGUIER,4183,34080,34172,Montpellier,34,,,34172000KV0262,,,48,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.841269,43.615326
2025-421662,2025-03-20,000001,Vente,146900,482,,AV DU MONDIAL DE RUGBY 2007,8262,34070,34172,Montpellier,34,,,34172000PB0138,,,121,,90,,,,,,,,2,3,Dépendance,,0,,,,,,3.852732,43.587933
2025-421662,2025-03-20,000001,Vente,146900,482,,AV DU MONDIAL DE RUGBY 2007,8262,34070,34172,Montpellier,34,,,34172000PB0138,,,121,,90,,,,,,,,2,2,Appartement,42,2,,,,,,3.852732,43.587933
2025-421663,2025-03-20,000001,Vente,1500,49,,RUE DU FAUBOURG SAINT JAUMES,2160,34000,34172,Montpellier,34,,,34172000BW0223,,,263,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.868209,43.616157
2025-421670,2025-03-04,000001,Vente,123000,35,,RUE DE LA MEDITERRANEE,3690,34070,34172,Montpellier,34,,,34172000HL0315,,,2,,4,,,,,,,,2,2,Appartement,25,2,,,,,,3.885065,43.605172
2025-421672,2025-03-04,000001,Vente,863600,486,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0096,,,,,,,,,,,,,0,1,Maison,223,7,S,sols,,,500,3.839521,43.640759
2025-421672,2025-03-04,000001,Vente,863600,486,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0096,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,500,3.839521,43.640759
2025-421672,2025-03-04,000001,Vente,863600,486,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0096,,,,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,,,1079,3.839521,43.640759
2025-421672,2025-03-04,000001,Vente,863600,486,,RUE ROBERT CAPA,6026,34090,34172,Montpellier,34,,,34172000TC0096,,,,,,,,,,,,,0,1,Maison,223,7,AG,terrains d'agrément,,,1079,3.839521,43.640759
2025-421674,2025-03-14,000001,Vente,47000,525,B,AV PR JEAN LOUIS VIALA,6046,34080,34172,Montpellier,34,,,34172000TO0254,,,111,17.85,,,,,,,,,1,4,Local industriel. commercial ou assimilé,18,0,,,,,,3.823176,43.635586
2025-421675,2025-03-18,000001,Vente,190000,27,,RUE PIERRE ANTONINI,9158,34090,34172,Montpellier,34,,,34172000TK0088,,,53,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,81,0,,,,,,3.838698,43.639485
2025-421677,2025-03-18,000001,Vente,148750,44,,RUE GEORGES BRIQUET,2571,34080,34172,Montpellier,34,,,34172000KX0405,,,48,,,,,,,,,,1,2,Appartement,60,3,,,,,,3.832152,43.611662
2025-421677,2025-03-18,000001,Vente,148750,82,,RUE GEORGES BRIQUET,2571,34080,34172,Montpellier,34,,,34172000KX0405,,,81,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.832152,43.611662
2025-421679,2025-03-25,000001,Vente,115000,1095,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000MT0106,,,18,,50,,,,,,,,2,2,Appartement,34,2,,,,,,3.855248,43.621569
2025-421679,2025-03-25,000001,Vente,115000,1095,,AV DU PERE SOULAS,4270,34090,34172,Montpellier,34,,,34172000MT0106,,,18,,50,,,,,,,,2,3,Dépendance,,0,,,,,,3.855248,43.621569
2025-421680,2025-03-19,000001,Vente,306950,100,,ALL ALBERTO GIACOMETTI,8298,34000,34172,Montpellier,34,,,34172000SB0186,,,36,,9,,,,,,,,2,3,Dépendance,,0,,,,,,3.902972,43.60132
2025-421680,2025-03-19,000001,Vente,306950,100,,ALL ALBERTO GIACOMETTI,8298,34000,34172,Montpellier,34,,,34172000SB0186,,,36,,9,,,,,,,,2,2,Appartement,75,3,,,,,,3.902972,43.60132
2025-421682,2025-03-06,000001,Vente,355601,105,,RUE DE LAS SORBES,3175,34070,34172,Montpellier,34,,,34172000KM0237,,,3,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.862541,43.617304
2025-421682,2025-03-06,000001,Vente,355601,105,,RUE DE LAS SORBES,3175,34070,34172,Montpellier,34,,,34172000KM0237,,,32,,,,,,,,,,1,2,Appartement,75,3,,,,,,3.862541,43.617304
2025-421682,2025-03-06,000001,Vente,355601,105,,RUE DE LAS SORBES,3175,34070,34172,Montpellier,34,,,34172000KM0237,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.862541,43.617304
2025-421685,2025-03-24,000001,Vente,120500,24,,RUE DU FAUBOURG SAINT JAUMES,2160,34000,34172,Montpellier,34,,,34172000BW0030,,,24,28.68,,,,,,,,,1,2,Appartement,35,2,,,,,,3.869365,43.615667
2025-421686,2025-03-07,000001,Vente,2500,451,,AV SAINT CLEMENT,5047,34070,34172,Montpellier,34,,,34172000KT0006,,,5139,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.846077,43.61599
2025-421689,2025-03-21,000001,Vente,190000,286,,RTE DE GANGES,2465,34090,34172,Montpellier,34,,,34172000AV0435,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,258,3.856451,43.630094
2025-421691,2025-03-20,000001,Vente,285000,3,,RUE DU DAHLIA,1675,34000,34172,Montpellier,34,,,34172000BW0209,,,47,,59,69.53,,,,,,,2,3,Dépendance,,0,,,,,,3.868186,43.61431
2025-421691,2025-03-20,000001,Vente,285000,3,,RUE DU DAHLIA,1675,34000,34172,Montpellier,34,,,34172000BW0209,,,47,,59,69.53,,,,,,,2,2,Appartement,74,4,,,,,,3.868186,43.61431
2025-421692,2025-03-07,000001,Vente,217000,87,,RUE JEAN GREMILLON,2982,34070,34172,Montpellier,34,,,34172000IK0273,,,2191,,2192,,,,,,,,2,2,Appartement,72,3,,,,,,3.854115,43.600002
2025-421692,2025-03-07,000001,Vente,217000,87,,RUE JEAN GREMILLON,2982,34070,34172,Montpellier,34,,,34172000IK0273,,,2191,,2192,,,,,,,,2,3,Dépendance,,0,,,,,,3.854115,43.600002
2025-421692,2025-03-07,000001,Vente,217000,87,,RUE JEAN GREMILLON,2982,34070,34172,Montpellier,34,,,34172000IK0273,,,2191,,2192,,,,,,,,2,3,Dépendance,,0,,,,,,3.854115,43.600002
2025-421692,2025-03-07,000001,Vente,217000,87,,RUE JEAN GREMILLON,2982,34070,34172,Montpellier,34,,,34172000IK0273,,,2191,,2192,,,,,,,,2,3,Dépendance,,0,,,,,,3.854115,43.600002
2025-421692,2025-03-07,000001,Vente,217000,43,,RUE JEAN GREMILLON,2982,34070,34172,Montpellier,34,,,34172000IK0273,,,2434,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.854115,43.600002
2025-421699,2025-02-28,000001,Vente,77200,730,,RUE DE LA CROIX DE LAVIT,1635,34090,34172,Montpellier,34,,,34172000TC0058,,,102,18.45,5,,,,,,,,2,2,Appartement,18,1,,,,,,3.838355,43.640196
2025-421699,2025-02-28,000001,Vente,77200,730,,RUE DE LA CROIX DE LAVIT,1635,34090,34172,Montpellier,34,,,34172000TC0058,,,102,18.45,5,,,,,,,,2,3,Dépendance,,0,,,,,,3.838355,43.640196
2025-421700,2025-03-21,000001,Vente,225000,2,,RUE DE LA MERCI,3710,34000,34172,Montpellier,34,,,34172000BX0131,,,9,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,83,0,,,,,,3.871221,43.610345
2025-421706,2025-03-18,000001,Vente,198329,724,,AV DU MARECHAL LECLERC,3470,34070,34172,Montpellier,34,,,34172000DV0634,,,15,55.35,,,,,,,,,1,2,Appartement,67,2,,,,,,3.885235,43.593968
2025-421707,2025-03-17,000001,Vente,165000,55,,RUE DE L'AIGUILLERIE,0125,34000,34172,Montpellier,34,,,34172000HP0303,,,1,49.07,24,,,,,,,,2,4,Local industriel. commercial ou assimilé,65,0,,,,,,3.878951,43.612611
2025-421712,2025-03-25,000001,Vente,185000,3692,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000EI0009,,,160,,37,53.39,,,,,,,2,2,Appartement,54,2,,,,,,3.857006,43.588056
2025-421712,2025-03-25,000001,Vente,185000,3692,,BD PAUL VALERY,4215,34070,34172,Montpellier,34,,,34172000EI0009,,,160,,37,53.39,,,,,,,2,3,Dépendance,,0,,,,,,3.857006,43.588056
2025-421713,2025-03-18,000001,Vente,120000,427,,RUE ANDRE LE NOTRE,0271,34080,34172,Montpellier,34,,,34172000LM0801,,,34,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.82366,43.613502
2025-421713,2025-03-18,000001,Vente,120000,427,,RUE ANDRE LE NOTRE,0271,34080,34172,Montpellier,34,,,34172000LM0801,,,4,38.88,,,,,,,,,1,2,Appartement,40,2,,,,,,3.82366,43.613502
2025-421715,2025-03-14,000001,Vente,78000,34,,RUE ISAAC AZIMOV,2883,34090,34172,Montpellier,34,,,34172000AR0099,,,1028,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.856655,43.631871
2025-421715,2025-03-14,000001,Vente,78000,34,,RUE ISAAC AZIMOV,2883,34090,34172,Montpellier,34,,,34172000AR0099,,,2103,,,,,,,,,,1,2,Appartement,18,1,,,,,,3.856655,43.631871
2025-421721,2025-03-07,000001,Vente,200000,781,,AV DE MONSIEUR TESTE,3793,34070,34172,Montpellier,34,,,34172000PS0139,,,120,83,150,,,,,,,,2,3,Dépendance,,0,,,,,,3.836052,43.608116
2025-421721,2025-03-07,000001,Vente,200000,781,,AV DE MONSIEUR TESTE,3793,34070,34172,Montpellier,34,,,34172000PS0139,,,848,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.836052,43.608116
2025-421721,2025-03-07,000001,Vente,200000,781,,AV DE MONSIEUR TESTE,3793,34070,34172,Montpellier,34,,,34172000PS0139,,,120,83,150,,,,,,,,2,3,Dépendance,,0,,,,,,3.836052,43.608116
2025-421721,2025-03-07,000001,Vente,200000,781,,AV DE MONSIEUR TESTE,3793,34070,34172,Montpellier,34,,,34172000PS0139,,,120,83,150,,,,,,,,2,2,Appartement,83,4,,,,,,3.836052,43.608116
2025-421727,2025-03-07,000001,Vente,343800,211,,RUE FRIMAIRE,6056,34000,34172,Montpellier,34,,,34172000SA0215,,,1165,72.64,,,,,,,,,1,2,Appartement,71,3,,,,,,3.897523,43.60294
2025-421727,2025-03-07,000001,Vente,343800,211,,RUE FRIMAIRE,6056,34000,34172,Montpellier,34,,,34172000SA0215,,,1132,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.897523,43.60294
2025-421728,2025-03-21,000001,Vente,80150,2,,RUE FERDINAND FABRE,2182,34090,34172,Montpellier,34,,,34172000BZ0300,,,13,22.75,,,,,,,,,1,2,Appartement,22,2,,,,,,3.877472,43.614973
2025-421730,2025-03-21,000001,Vente,373000,24,,RUE DE L'ARAMON,0304,34090,34172,Montpellier,34,,,34172000MY0892,,,12,118.05,,,,,,,,,1,1,Maison,128,5,,,,,,3.845853,43.626367
2025-421736,2025-03-19,000001,Vente,165300,170,,RUE SAVORGNAN DE BRAZZA,5312,34070,34172,Montpellier,34,,,34172000EP0148,,,55,77.32,,,,,,,,,1,2,Appartement,78,4,,,,,,3.867508,43.59242
2025-421738,2025-03-20,000001,Vente,409400,10,,RUE DES CIGALES,1325,34070,34172,Montpellier,34,,,34172000IZ0534,,,,,,,,,,,,,0,1,Maison,62,3,S,sols,,,169,3.862915,43.607685
2025-421741,2025-03-13,000001,Vente,140000,8,,RUE CHARLES BORROMEE,1233,34080,34172,Montpellier,34,,,34172000KY0013,,,356,68.24,,,,,,,,,1,3,Dépendance,,0,,,,,,3.830808,43.615516
2025-421741,2025-03-13,000001,Vente,140000,8,,RUE CHARLES BORROMEE,1233,34080,34172,Montpellier,34,,,34172000KY0013,,,321,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.830808,43.615516
2025-421741,2025-03-13,000001,Vente,140000,8,,RUE CHARLES BORROMEE,1233,34080,34172,Montpellier,34,,,34172000KY0013,,,356,68.24,,,,,,,,,1,2,Appartement,68,4,,,,,,3.830808,43.615516
2025-421742,2025-03-14,000001,Vente,15000,20,,RUE DU PROFESSEUR TEDENAT,4652,34070,34172,Montpellier,34,,,34172000IX0124,,,194,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.850304,43.607739
2025-421743,2025-03-21,000001,Vente,209640,240,,RUE BRUMAIRE,6055,34000,34172,Montpellier,34,,,34172000SA0216,,,5,47.74,,,,,,,,,1,2,Appartement,47,2,,,,,,3.897429,43.602694
2025-421743,2025-03-21,000001,Vente,209640,58,,RUE MESSIDOR,6060,34000,34172,Montpellier,34,,,34172000SA0216,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.897429,43.602694
2025-421750,2025-03-25,000001,Vente,133000,458,,AV DES DROITS DE L'HOMME,6009,34000,34172,Montpellier,34,,,34172000EZ0160,,,166,,250,27.63,,,,,,,2,3,Dépendance,,0,,,,,,3.895154,43.60583
2025-421750,2025-03-25,000001,Vente,133000,458,,AV DES DROITS DE L'HOMME,6009,34000,34172,Montpellier,34,,,34172000EZ0160,,,166,,250,27.63,,,,,,,2,2,Appartement,27,1,,,,,,3.895154,43.60583
2025-421764,2025-03-20,000001,Vente,55000,1,,RUE DE L'ARC DES MOURGUES,0315,34000,34172,Montpellier,34,,,34172000BY0073,,,5,,,,,,,,,,1,2,Appartement,20,1,,,,,,3.876033,43.614595
2025-421767,2025-03-28,000001,Vente,120000,1250,,RUE DE LAS SORBES,3175,34070,34172,Montpellier,34,,,34172000KP0098,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.84918,43.61505
2025-421767,2025-03-28,000001,Vente,120000,1250,,RUE DE LAS SORBES,3175,34070,34172,Montpellier,34,,,34172000KP0098,,,10,51.4,4,,,,,,,,2,3,Dépendance,,0,,,,,,3.84918,43.61505
2025-421767,2025-03-28,000001,Vente,120000,1250,,RUE DE LAS SORBES,3175,34070,34172,Montpellier,34,,,34172000KP0098,,,10,51.4,4,,,,,,,,2,2,Appartement,51,2,,,,,,3.84918,43.61505
2025-421776,2025-03-04,000001,Vente,120500,405,,RUE DU PAS DU LOUP,4150,34070,34172,Montpellier,34,,,34172000IT0147,,,4035,,4097,,,,,,,,2,3,Dépendance,,0,,,,,,3.84659,43.598277
2025-421776,2025-03-04,000001,Vente,120500,405,,RUE DU PAS DU LOUP,4150,34070,34172,Montpellier,34,,,34172000IT0147,,,4035,,4097,,,,,,,,2,2,Appartement,33,2,,,,,,3.84659,43.598277
2025-421779,2025-03-13,000001,Vente,178000,472,,AV DU MARECHAL LECLERC,3470,34070,34172,Montpellier,34,,,34172000DV0123,,,64,56.36,74,,,,,,,,2,2,Appartement,56,3,,,,,,3.882335,43.595027
2025-421779,2025-03-13,000001,Vente,178000,472,,AV DU MARECHAL LECLERC,3470,34070,34172,Montpellier,34,,,34172000DV0123,,,64,56.36,74,,,,,,,,2,3,Dépendance,,0,,,,,,3.882335,43.595027
2025-421779,2025-03-13,000001,Vente,178000,472,,AV DU MARECHAL LECLERC,3470,34070,34172,Montpellier,34,,,34172000DV0123,,,64,56.36,74,,,,,,,,2,3,Dépendance,,0,,,,,,3.882335,43.595027
2025-421782,2025-03-19,000001,Vente en l'état futur d'achèvement,247099,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0237,,,61,,,,,,,,,,1,,,,,,,,,,3.875808,43.580803
2025-421782,2025-03-19,000001,Vente en l'état futur d'achèvement,247099,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0237,,,27,,,,,,,,,,1,,,,,,,,,,3.875808,43.580803
2025-421784,2025-03-21,000001,Vente,103000,79,,RUE RAY CHARLES,9160,34000,34172,Montpellier,34,,,34172000SB0242,,,30,,,,,,,,,,1,2,Appartement,22,1,,,,,,3.903563,43.599184
2025-421785,2025-03-20,000001,Vente en l'état futur d'achèvement,288600,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0248,,,174,,,,,,,,,,1,,,,,,,,,,3.875128,43.580749
2025-421785,2025-03-20,000001,Vente en l'état futur d'achèvement,288600,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0248,,,19,,,,,,,,,,1,,,,,,,,,,3.875128,43.580749
2025-421789,2025-03-24,000001,Vente,318425.12,125,,RUE DU MOULIN DE SEMALEN,3875,34000,34172,Montpellier,34,,,34172000CN0037,,,211,,296,,,,,,,,2,2,Appartement,99,4,,,,,,3.89102,43.61285
2025-421789,2025-03-24,000001,Vente,318425.12,125,,RUE DU MOULIN DE SEMALEN,3875,34000,34172,Montpellier,34,,,34172000CN0037,,,512,,,,,,,,,,1,3,Dépendance,,0,,,,,,3.89102,43.61285
2025-421789,2025-03-24,000001,Vente,318425.12,125,,RUE DU MOULIN DE SEMALEN,3875,34000,34172,Montpellier,34,,,34172000CN0037,,,211,,296,,,,,,,,2,3,Dépendance,,0,,,,,,3.89102,43.61285
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0018,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,91,3.875667,43.581072
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,299,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0230,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,27,3.875937,43.581415
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,299,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0234,,,,,,,,,,,,,0,1,Maison,150,6,AB,terrains a bâtir,,,6,3.875841,43.581241
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0242,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1014,3.875938,43.581663
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0246,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,88,3.87556,43.580891
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,320,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0252,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,204,3.87572,43.581266
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0257,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,603,3.875355,43.580602
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,319,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0260,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,139,3.875615,43.581062
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,319,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0262,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,7,3.875619,43.581186
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,319,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0263,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,96,3.875537,43.580981
2025-421793,2025-03-25,000001,Vente terrain à bâtir,84996,,,RUE GEORGES AURIC,2573,34070,34172,Montpellier,34,,,34172000OK0267,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,92,3.875533,43.580915
